Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology name,Grain size max. [mm],Lithification,Lithification rank,Lithology [%],Lithology classification,Comment,File Data,,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
317-U1352B-72X-CC-A,317,U1352,B,72,72-CC,X,CC,A,26,31,626.52,626.57,,Mudstone [S54-Leg210],,Mudstone,,lithified,,,"Shepard, 1954 - Leg 210 revision",micaceous mudstone with preserved mm-size burrows,,,,,,649
317-U1352B-73X-1-A,317,U1352,B,73,73-1,X,1,A,0,149,629.1,630.59,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",Mud with a few percent very fine micaceous sand. No shells evident.,,,,,,650
317-U1352B-73X-2-A,317,U1352,B,73,73-2,X,2,A,0,150,630.6,632.1,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",Mud with a few percent very fine micaceous sand. No shells evident.,,,,,,651
317-U1352B-73X-3-A,317,U1352,B,73,73-3,X,3,A,0,120,632.1,633.3,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",Mud with a few percent very fine micaceous sand. No shells evident.,,,,,,652
317-U1352B-73X-4-A,317,U1352,B,73,73-4,X,4,A,0,144,633.6,635.04,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",Mud with a few percent very fine micaceous sand. No shells evident.,,,,,,653
317-U1352B-73X-5-A,317,U1352,B,73,73-5,X,5,A,0,150,635.1,636.6,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",Mud with a few percent very fine micaceous sand. No shells evident.,,,,,,654
317-U1352B-73X-6-A,317,U1352,B,73,73-6,X,6,A,0,137,636.6,637.97,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",Mud with a few percent very fine micaceous sand. No shells evident.,,,,,,655
317-U1352B-73X-CC-A,317,U1352,B,73,73-CC,X,CC,A,0,27,637.97,638.24,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",Mud with a few percent very fine micaceous sand. No shells evident.,,,,,,656
317-U1352B-74X-1-A,317,U1352,B,74,74-1,X,1,A,0,150,638.7,640.2,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Very micaceous homogeneous mud with a few % of v.f. sand, with scattered rare shell fragments (forams ?) .  Slight biscuiting throughout.  Dark spots of <2 mm burrows and very fine sandy mud filled burrows of 4 mm are observed locally.  ",,,,,,657
317-U1352B-74X-2-A,317,U1352,B,74,74-2,X,2,A,0,150,640.2,641.7,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Very micaceous homogeneous mud with a few % of v.f. sand, with scattered rare shell fragments (forams ?) .  Slight biscuiting throughout.  Dark spots of <2 mm burrows and very fine sandy mud filled burrows of 4 mm are observed locally.  ",,,,,,658
317-U1352B-74X-3-A,317,U1352,B,74,74-3,X,3,A,0,144,641.7,643.14,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Very micaceous homogeneous mud with a few % of v.f. sand, with scattered rare shell fragments (forams ?) .  Slight biscuiting throughout.  Dark spots of <2 mm burrows and very fine sandy mud filled burrows of 4 mm are observed locally.  ",,,,,,659
317-U1352B-74X-3-A,317,U1352,B,74,74-3,X,3,A,144,150,643.14,643.2,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",Micaceous homogeneous v.f. sandy mud.  ,,,,,,660
317-U1352B-74X-4-A,317,U1352,B,74,74-4,X,4,A,0,150,643.2,644.7,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Very micaceous homogeneous mud with a few % of v.f. sand, with scattered rare shell fragments (forams ?) .  Slight biscuiting throughout.  Dark spots of <2 mm burrows and very fine sandy mud filled burrows of 4 mm are observed locally.  ",,,,,,661
317-U1352B-74X-5-A,317,U1352,B,74,74-5,X,5,A,0,150,644.7,646.2,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Very micaceous homogeneous mud with a few % of v.f. sand, with scattered rare shell fragments (forams ?) .  Slight biscuiting throughout.  Dark spots of <2 mm burrows and very fine sandy mud filled burrows of 4 mm are observed locally.  ",,,,,,662
317-U1352B-74X-6-A,317,U1352,B,74,74-6,X,6,A,0,130,646.2,647.5,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Very micaceous homogeneous mud with a few % of v.f. sand, with scattered rare shell fragments (forams ?) .  Slight biscuiting throughout.  Dark spots of <2 mm burrows and very fine sandy mud filled burrows of 4 mm are observed locally.  ",,,,,,663
317-U1352B-74X-7-A,317,U1352,B,74,74-7,X,7,A,0,67,647.5,648.17,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Very micaceous homogeneous mud with a few % of v.f. sand, with scattered rare shell fragments (forams ?) .  Slight biscuiting throughout.  Dark spots of <2 mm burrows and very fine sandy mud filled burrows of 4 mm are observed locally.  ",,,,,,664
317-U1352B-74X-CC-A,317,U1352,B,74,74-CC,X,CC,A,0,39,648.16,648.55,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Very micaceous homogeneous mud with a few % of v.f. sand, with scattered rare shell fragments (forams ?) .  Slight biscuiting throughout.  Dark spots of <2 mm burrows and very fine sandy mud filled burrows of 4 mm are observed locally.  ",,,,,,665
317-U1352B-75X-1-A,317,U1352,B,75,75-1,X,1,A,0,149,648.3,649.79,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",homogeneous mud,,,,,,666
317-U1352B-75X-2-A,317,U1352,B,75,75-2,X,2,A,0,149,649.8,651.29,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",homogeneous mud,,,,,,667
317-U1352B-75X-3-A,317,U1352,B,75,75-3,X,3,A,0,135,651.3,652.65,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",homogeneous mud,,,,,,668
317-U1352B-75X-4-A,317,U1352,B,75,75-4,X,4,A,0,150,652.8,654.3,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",homogeneous mud,,,,,,669
317-U1352B-75X-5-A,317,U1352,B,75,75-5,X,5,A,0,150,654.3,655.8,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",homogeneous mud,,,,,,670
317-U1352B-75X-6-A,317,U1352,B,75,75-6,X,6,A,0,100,655.8,656.8,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",homogeneous mud,,,,,,671
317-U1352B-75X-7-A,317,U1352,B,75,75-7,X,7,A,0,95,656.8,657.75,,Marl [Leg210],,Marl,,,,,Leg 210,homogeneous sandy marl,,,,,,672
317-U1352B-75X-CC-A,317,U1352,B,75,75-CC,X,CC,A,0,49,657.75,658.24,,Marl [Leg210],,Marl,,,,,Leg 210,homogeneous sandy marl,,,,,,673
317-U1352B-76X-1-A,317,U1352,B,76,76-1,X,1,A,0,149,657.9,659.39,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",Homogeneous,,,,,,674
317-U1352B-76X-2-A,317,U1352,B,76,76-2,X,2,A,0,150,659.4,660.9,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",Homogeneous,,,,,,675
317-U1352B-76X-3-A,317,U1352,B,76,76-3,X,3,A,0,150,660.9,662.4,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",Homogeneous,,,,,,676
317-U1352B-76X-4-A,317,U1352,B,76,76-4,X,4,A,0,150,662.4,663.9,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",Homogeneous,,,,,,677
317-U1352B-76X-5-A,317,U1352,B,76,76-5,X,5,A,0,150,663.9,665.4,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",Homogeneous,,,,,,678
317-U1352B-76X-6-A,317,U1352,B,76,76-6,X,6,A,0,100,665.4,666.4,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",Homogeneous,,,,,,679
317-U1352B-76X-7-A,317,U1352,B,76,76-7,X,7,A,0,93,666.4,667.33,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",Homogeneous,,,,,,680
317-U1352B-76X-CC-A,317,U1352,B,76,76-CC,X,CC,A,0,51,667.33,667.84,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",Homogeneous,,,,,,681
317-U1352B-77X-1-A,317,U1352,B,77,77-1,X,1,A,0,129,667.6,668.89,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",micaceous sandy mud,,,,,,682
317-U1352B-77X-2-A,317,U1352,B,77,77-2,X,2,A,0,70,669.1,669.8,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",micaceous sandy mud,,,,,,683
317-U1352B-77X-CC-A,317,U1352,B,77,77-CC,X,CC,A,0,32,669.8,670.12,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",micaceous sandy mud,,,,,,684
317-U1352B-77X-CC-A,317,U1352,B,77,77-CC,X,CC,A,32,41,670.12,670.21,,Sandy Mud [S54-Leg183],,Sandy Mud,,indurated,,,"Shepard, 1954 - Leg 183 revision",,,,,,,685
317-U1352B-78X-1-A,317,U1352,B,78,78-1,X,1,A,0,150,677.3,678.8,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,686
317-U1352B-78X-1-A,317,U1352,B,78,78-1,X,1,A,29,150,677.59,678.8,,Sandy Mud [S54-Leg183],,Sandy Mud,,indurated,,,"Shepard, 1954 - Leg 183 revision",,,,,,,687
317-U1352B-78X-2-A,317,U1352,B,78,78-2,X,2,A,0,71,678.8,679.51,,Sandy Mud [S54-Leg183],,Sandy Mud,,indurated,,,"Shepard, 1954 - Leg 183 revision",,,,,,,688
317-U1352B-78X-CC-A,317,U1352,B,78,78-CC,X,CC,A,0,29,679.51,679.8,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,689
317-U1352B-78X-CC-A,317,U1352,B,78,78-CC,X,CC,A,0,34,679.51,679.85,,Sandy Mud [S54-Leg183],,Sandy Mud,,indurated,,,"Shepard, 1954 - Leg 183 revision",,,,,,,690
317-U1352B-79X-1-A,317,U1352,B,79,79-1,X,1,A,0,56,686.9,687.46,,Muddy Sand [S54-Leg183],,Muddy Sand,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,691
317-U1352B-79X-1-A,317,U1352,B,79,79-1,X,1,A,0,57,686.9,687.47,,Muddy Sand [S54-Leg183],,Muddy Sand,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,692
317-U1352B-79X-CC-A,317,U1352,B,79,79-CC,X,CC,A,0,38,687.46,687.84,,Muddy Sand [S54-Leg183],,Muddy Sand,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,693
317-U1352B-79X-CC-A,317,U1352,B,79,79-CC,X,CC,A,0,43,687.46,687.89,,Muddy Sand [S54-Leg183],,Muddy Sand,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,694
317-U1352B-80X-1-A,317,U1352,B,80,80-1,X,1,A,0,150,696.5,698,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,695
317-U1352B-80X-2-A,317,U1352,B,80,80-2,X,2,A,0,135,698,699.35,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,696
317-U1352B-80X-3-A,317,U1352,B,80,80-3,X,3,A,0,150,699.5,701,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,697
317-U1352B-80X-4-A,317,U1352,B,80,80-4,X,4,A,0,150,701,702.5,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,698
317-U1352B-80X-5-A,317,U1352,B,80,80-5,X,5,A,0,75,702.5,703.25,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,699
317-U1352B-80X-CC-A,317,U1352,B,80,80-CC,X,CC,A,0,35,703.25,703.6,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,700
317-U1352B-81X-1-A,317,U1352,B,81,81-1,X,1,A,0,150,706.1,707.6,,Muddy Sand [S54-Leg183],,Muddy Sand,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,701
317-U1352B-81X-2-A,317,U1352,B,81,81-2,X,2,A,0,40,707.6,708,,Muddy Sand [S54-Leg183],,Muddy Sand,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,702
317-U1352B-81X-2-A,317,U1352,B,81,81-2,X,2,A,40,115,708,708.75,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,703
317-U1352B-81X-3-A,317,U1352,B,81,81-3,X,3,A,0,40,709.1,709.5,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,704
317-U1352B-81X-3-A,317,U1352,B,81,81-3,X,3,A,40,95,709.5,710.05,,Muddy Sand [S54-Leg183],,Muddy Sand,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,705
317-U1352B-81X-4-A,317,U1352,B,81,81-4,X,4,A,0,55,710.1,710.65,,Muddy Sand [S54-Leg183],,Muddy Sand,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,706
317-U1352B-81X-4-A,317,U1352,B,81,81-4,X,4,A,0,55,710.1,710.65,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,707
317-U1352B-81X-CC-A,317,U1352,B,81,81-CC,X,CC,A,0,10,710.65,710.75,,Muddy Sand [S54-Leg183],,Muddy Sand,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,708
317-U1352B-81X-CC-A,317,U1352,B,81,81-CC,X,CC,A,0,13,710.65,710.78,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,709
317-U1352B-82X-1-A,317,U1352,B,82,82-1,X,1,A,0,72,709.7,710.42,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,710
317-U1352B-82X-CC-A,317,U1352,B,82,82-CC,X,CC,A,0,32,710.42,710.74,,Sandy Mud [S54-Leg183],,Sandy Mud,,firm,,,"Shepard, 1954 - Leg 183 revision",Homogeneous sandy mud,,,,,,711
317-U1352B-83X-CC-A,317,U1352,B,83,83-CC,X,CC,A,0,39,715.7,716.09,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,712
317-U1352B-84X-CC-A,317,U1352,B,84,84-CC,X,CC,A,0,44,725.3,725.74,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,713
317-U1352B-85X-1-A,317,U1352,B,85,85-1,X,1,A,0,150,734.9,736.4,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,714
317-U1352B-85X-2-A,317,U1352,B,85,85-2,X,2,A,0,135,736.4,737.75,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,715
317-U1352B-85X-3-A,317,U1352,B,85,85-3,X,3,A,0,130,737.9,739.2,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,716
317-U1352B-85X-4-A,317,U1352,B,85,85-4,X,4,A,0,65,739.2,739.85,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,717
317-U1352B-85X-CC-A,317,U1352,B,85,85-CC,X,CC,A,0,39,739.85,740.24,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,718
317-U1352B-86X-1-A,317,U1352,B,86,86-1,X,1,A,0,35,744.5,744.85,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision","homogeneous sandy mud, indurated at 35-38 cm in CC ",,,,,,719
317-U1352B-86X-CC-A,317,U1352,B,86,86-CC,X,CC,A,0,38,744.85,745.23,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision","homogeneous sandy mud, indurated at 35-38 cm in CC ",,,,,,720
317-U1352B-87X-1-A,317,U1352,B,87,87-1,X,1,A,0,130,754.1,755.4,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,721
317-U1352B-87X-2-A,317,U1352,B,87,87-2,X,2,A,0,70,755.4,756.1,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,722
317-U1352B-87X-CC-A,317,U1352,B,87,87-CC,X,CC,A,0,44,756.1,756.54,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,723
317-U1352B-88X-1-A,317,U1352,B,88,88-1,X,1,A,0,109,763.6,764.69,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,724
317-U1352B-88X-2-A,317,U1352,B,88,88-2,X,2,A,0,62,765.1,765.72,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,725
317-U1352B-88X-CC-A,317,U1352,B,88,88-CC,X,CC,A,0,37,765.72,766.09,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,726
317-U1352B-89X-CC-A,317,U1352,B,89,89-CC,X,CC,A,0,67,773.2,773.87,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,727
317-U1352B-89X-CC-A,317,U1352,B,89,89-CC,X,CC,A,67,72,773.87,773.92,,Sandy Mud [S54-Leg183],,Sandy Mud,,indurated,,,"Shepard, 1954 - Leg 183 revision",,,,,,,728
317-U1352B-90X-1-A,317,U1352,B,90,90-1,X,1,A,0,54,782.9,783.44,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,729
317-U1352B-90X-CC-A,317,U1352,B,90,90-CC,X,CC,A,0,26,783.61,783.87,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,730
317-U1352B-90X-CC-A,317,U1352,B,90,90-CC,X,CC,A,26,36,783.87,783.97,,Sandy Mud [S54-Leg183],,Sandy Mud,,indurated,,,"Shepard, 1954 - Leg 183 revision",,,,,,,731
317-U1352B-91X-1-A,317,U1352,B,91,91-1,X,1,A,0,52,792.5,793.02,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision","homogeneous mud, indurated at 26-36 cm of CC",,,,,,732
317-U1352B-91X-CC-A,317,U1352,B,91,91-CC,X,CC,A,0,36,793.02,793.38,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision","homogeneous mud, indurated at 26-36 cm of CC",,,,,,733
317-U1352B-92X-1-A,317,U1352,B,92,92-1,X,1,A,0,3,802.1,802.13,,Mudstone [S54-Leg210],,Mudstone,,lithified,,,"Shepard, 1954 - Leg 210 revision",A dark to greenish gray (10Y  4/1) v.f. sandy calcareous mudstone,,,,,,734
317-U1352B-92X-1-A,317,U1352,B,92,92-1,X,1,A,3,69,802.13,802.79,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision","The core consists of a dark to very dark greenish gray (10Y 3/1 to 4/1) v.f. sandy calcareous mud.  Sand is well sorted and micaceous and overall mud is silt-dominated, possibly influenced by drilling",,,,,,735
317-U1352B-92X-CC-A,317,U1352,B,92,92-CC,X,CC,A,0,35,802.78,803.13,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision","The core consists of a dark to very dark greenish gray (10Y 3/1 to 4/1) v.f. sandy calcareous mud.  Sand is well sorted and micaceous and overall mud is silt-dominated, possibly influenced by drilling",,,,,,736
317-U1352B-93X-CC-A,317,U1352,B,93,93-CC,X,CC,A,0,45,811.7,812.15,,Marl [Leg210],,Marl,,indurated,,,Leg 210,"Very-fine sandy marl. Sand is well sorted and micaceous and overall mud is predominantly silt-size material, possibly influenced by drilling.",,,,,,737
317-U1352B-94X-1-A,317,U1352,B,94,94-1,X,1,A,0,39,821.3,821.69,,Mud [S54-Leg210],,Mud,,indurated,,,"Shepard, 1954 - Leg 210 revision","V.f. calcareous sandy mud. Sand is well sorted and micaceous and mud is predominantly silt-size material, possibly influenced by drilling. ",,,,,,738
317-U1352B-94X-CC-A,317,U1352,B,94,94-CC,X,CC,A,0,33,821.74,822.07,,Mud [S54-Leg210],,Mud,,indurated,,,"Shepard, 1954 - Leg 210 revision","V.f. calcareous sandy mud. Sand is well sorted and micaceous and mud is predominantly silt-size material, possibly influenced by drilling. ",,,,,,739
