verbatim_name,taxon_group,genus name,simplified_name,species name,subspecies name
Ceratospyris clavata,radiolarians,Ceratospyris,Ceratospyris clavata,clavata,
Triloculina arctica,benthic_forams,Triloculina,Triloculina arctica,arctica,
Actinocyclus ingens (q),diatoms,Actinocyclus,Actinocyclus ingens,ingens,
Naviculopsis trispinosa (q),silicoflagellates,Naviculopsis,Naviculopsis trispinosa,trispinosa,
Coscinodiscus praenitidus,diatoms,Coscinodiscus,Coscinodiscus praenitidus,praenitidus,
Spirocyrtis sp.,radiolarians,Spirocyrtis,Spirocyrtis sp.,sp.,
Hymeniastrum euclidis,radiolarians,Hymeniastrum,Hymeniastrum euclidis,euclidis,
Pseudoemiliania lacunosa,nannofossils,Pseudoemiliania,Pseudoemiliania lacunosa,lacunosa,
Brizalina spathulata,benthic_forams,Brizalina,Brizalina spathulata,spathulata,
Globigerina angustiumbilicata,planktic_forams,Globigerina,Globigerina angustiumbilicata,angustiumbilicata,
Tricolpites brevicolpus (q),pollen,Tricolpites,Tricolpites brevicolpus,brevicolpus,
Dictyocha fibula rotunda (q),silicoflagellates,Dictyocha,Dictyocha fibula rotunda,fibula,rotunda
Nonionella soldadoensis,benthic_forams,Nonionella,Nonionella soldadoensis,soldadoensis,
Parreloides bradyi,benthic_forams,Parreloides,Parreloides bradyi,bradyi,
Praeglobobulimina affinis,benthic_forams,Praeglobobulimina,Praeglobobulimina affinis,affinis,
Globigerina pseudoampliapertura,planktic_forams,Globigerina,Globigerina pseudoampliapertura,pseudoampliapertura,
Osangularia sp.,benthic_forams,Osangularia,Osangularia sp.,sp.,
Sceptroneis caducea,diatoms,Sceptroneis,Sceptroneis caducea,caducea,
Bulimina impendens (q),benthic_forams,Bulimina,Bulimina impendens,impendens,
Trifarina danvillensis,benthic_forams,Trifarina,Trifarina danvillensis,danvillensis,
Globobulimina pacifica,benthic_forams,Globobulimina,Globobulimina pacifica,pacifica,
Cyclicargolithus abisectus,nannofossils,Cyclicargolithus,Cyclicargolithus abisectus,abisectus,
Tournefortia sp.,pollen,Tournefortia,Tournefortia sp.,sp.,
Larcospira moschkovskii,radiolarians,Larcospira,Larcospira moschkovskii,moschkovskii,
Cryptoprora ornata,radiolarians,Cryptoprora,Cryptoprora ornata,ornata,
Scyphosphaera kamptneri,nannofossils,Scyphosphaera,Scyphosphaera kamptneri,kamptneri,
Globorotaloides stainforthi,planktic_forams,Globorotaloides,Globorotaloides stainforthi,stainforthi,
Hastigerina siphonifera,planktic_forams,Hastigerina,Hastigerina siphonifera,siphonifera,
Alabamina wilcoxensis,benthic_forams,Alabamina,Alabamina wilcoxensis,wilcoxensis,
Pseudopodosira simplex,diatoms,Pseudopodosira,Pseudopodosira simplex,simplex,
Verticillata hexacantha,radiolarians,Verticillata,Verticillata hexacantha,hexacantha,
Neochiastozygus modestus,nannofossils,Neochiastozygus,Neochiastozygus modestus,modestus,
Rocella gelida,diatoms,Rocella,Rocella gelida,gelida,
Discoaster desueta (q),nannofossils,Discoaster,Discoaster desueta,desueta,
Bachmannocena connudata,silicoflagellates,Bachmannocena,Bachmannocena connudata,connudata,
Rossiella paleacea,diatoms,Rossiella,Rossiella paleacea,paleacea,
Pulleniatina spectabilis spectabilis,planktic_forams,Pulleniatina,Pulleniatina spectabilis spectabilis,spectabilis,spectabilis
Ulmus sp.,pollen,Ulmus,Ulmus sp.,sp.,
Archaeodictyomitra regina (q),radiolarians,Archaeodictyomitra,Archaeodictyomitra regina,regina,
Cerataulus sp.,diatoms,Cerataulus,Cerataulus sp.,sp.,
Salix sp.,pollen,Salix,Salix sp.,sp.,
Paracytheridae neolongicaudata (q),ostracods,Paracytheridae,Paracytheridae neolongicaudata,neolongicaudata,
Anthocyrtidium nosicace,radiolarians,Anthocyrtidium,Anthocyrtidium nosicace,nosicace,
Fissurina globosa spinulosa,benthic_forams,Fissurina,Fissurina globosa spinulosa,globosa,spinulosa
Triceratium inconspicuum,diatoms,Triceratium,Triceratium inconspicuum,inconspicuum,
Bramletteius serraculoides,nannofossils,Bramletteius,Bramletteius serraculoides,serraculoides,
Globorotalia velascoensis,planktic_forams,Globorotalia,Globorotalia velascoensis,velascoensis,
Saracenaria acutauricularis,benthic_forams,Saracenaria,Saracenaria acutauricularis,acutauricularis,
Globorotalia inconstans,planktic_forams,Globorotalia,Globorotalia inconstans,inconstans,
Rhaphoneis sp.,diatoms,Rhaphoneis,Rhaphoneis sp.,sp.,
Thyrsocyrtis tarsipes,radiolarians,Thyrsocyrtis,Thyrsocyrtis tarsipes,tarsipes,
Biddulphia cretacea,diatoms,Biddulphia,Biddulphia cretacea,cretacea,
Desmospyris mamillata (q),radiolarians,Desmospyris,Desmospyris mamillata,mamillata,
Epistominella subperuviana,benthic_forams,Epistominella,Epistominella subperuviana,subperuviana,
Ericsonia cava,nannofossils,Ericsonia,Ericsonia cava,cava,
Tribrachiatus contortus,nannofossils,Tribrachiatus,Tribrachiatus contortus,contortus,
Prunopyle titan,radiolarians,Prunopyle,Prunopyle titan,titan,
Vagalapilla imbricata (q),nannofossils,Vagalapilla,Vagalapilla imbricata,imbricata,
Epistominella obesa,benthic_forams,Epistominella,Epistominella obesa,obesa,
Rotorbinella versiformis,benthic_forams,Rotorbinella,Rotorbinella versiformis,versiformis,
Petalospyris sp.,radiolarians,Petalospyris,Petalospyris sp.,sp.,
Trinacria regina,diatoms,Trinacria,Trinacria regina,regina,
Naviculopsis navicula naviculopsis,silicoflagellates,Naviculopsis,Naviculopsis navicula naviculopsis,navicula,naviculopsis
Stephanopyxis lavrenkoi,diatoms,Stephanopyxis,Stephanopyxis lavrenkoi,lavrenkoi,
Ellipsoidella robusta,benthic_forams,Ellipsoidella,Ellipsoidella robusta,robusta,
Sphenolithus pacificus,nannofossils,Sphenolithus,Sphenolithus pacificus,pacificus,
Prunopyle titan (q),radiolarians,Prunopyle,Prunopyle titan,titan,
Subbotina gortanii praeturritilina,planktic_forams,Subbotina,Subbotina gortanii praeturritilina,gortanii,praeturritilina
Subbotina winkleri,planktic_forams,Subbotina,Subbotina winkleri,winkleri,
Marthasterites tribrachiatus (q),nannofossils,Marthasterites,Marthasterites tribrachiatus,tribrachiatus,
Chenopodiaceae sp.,pollen,Chenopodiaceae,Chenopodiaceae sp.,sp.,
Spongaster sp.,radiolarians,Spongaster,Spongaster sp.,sp.,
Bolivina anglica (q),benthic_forams,Bolivina,Bolivina anglica,anglica,
Cannopilus sphaericus,silicoflagellates,Cannopilus,Cannopilus sphaericus,sphaericus,
Pseudocythere caudauta,ostracods,Pseudocythere,Pseudocythere caudauta,caudauta,
Hanzawaia boueana,benthic_forams,Hanzawaia,Hanzawaia boueana,boueana,
Palmerinella thalmani,benthic_forams,Palmerinella,Palmerinella thalmani,thalmani,
Miliolinella circularis,benthic_forams,Miliolinella,Miliolinella circularis,circularis,
Pulsiphonina prima,benthic_forams,Pulsiphonina,Pulsiphonina prima,prima,
Pyrulina sp.,benthic_forams,Pyrulina,Pyrulina sp.,sp.,
Corbisema inermis,silicoflagellates,Corbisema,Corbisema inermis,inermis,
Praebulimina sp.,benthic_forams,Praebulimina,Praebulimina sp.,sp.,
Dictyocha deflandrei lobata,silicoflagellates,Dictyocha,Dictyocha deflandrei lobata,deflandrei,lobata
Globorotalia cerroazulensis,planktic_forams,Globorotalia,Globorotalia cerroazulensis,cerroazulensis,
Coscinodiscus hustedtii,diatoms,Coscinodiscus,Coscinodiscus hustedtii,hustedtii,
Stilostomella curvatura,benthic_forams,Stilostomella,Stilostomella curvatura,curvatura,
Globorotalia pomeroli,planktic_forams,Globorotalia,Globorotalia pomeroli,pomeroli,
Stylosphaera minor,radiolarians,Stylosphaera,Stylosphaera minor,minor,
Gyroidina subtener,benthic_forams,Gyroidina,Gyroidina subtener,subtener,
Artostrobus sp.,radiolarians,Artostrobus,Artostrobus sp.,sp.,
Cocconeis sp.,diatoms,Cocconeis,Cocconeis sp.,sp.,
Cyclolithella sp.,nannofossils,Cyclolithella,Cyclolithella sp.,sp.,
Botryostrobus aquilonaris,radiolarians,Botryostrobus,Botryostrobus aquilonaris,aquilonaris,
Pseudoclavulina crustata,benthic_forams,Pseudoclavulina,Pseudoclavulina crustata,crustata,
Globigerinoides quadrilobatus,planktic_forams,Globigerinoides,Globigerinoides quadrilobatus,quadrilobatus,
Discoaster hillii,nannofossils,Discoaster,Discoaster hillii,hillii,
Reophax cushmanii (q),benthic_forams,Reophax,Reophax cushmanii,cushmanii,
Dorcadospyris dentata (q),radiolarians,Dorcadospyris,Dorcadospyris dentata,dentata,
Echinocythereis echinata,ostracods,Echinocythereis,Echinocythereis echinata,echinata,
Ammobaculoides navarroensis (q),benthic_forams,Ammobaculoides,Ammobaculoides navarroensis,navarroensis,
Globorotalia parahexagona (q),planktic_forams,Globorotalia,Globorotalia parahexagona,parahexagona,
Mastogloia elliptica,diatoms,Mastogloia,Mastogloia elliptica,elliptica,
Hoeglundia elegans (q),benthic_forams,Hoeglundia,Hoeglundia elegans,elegans,
Loxoconcha sp. (q),ostracods,Loxoconcha,Loxoconcha sp.,sp.,
Pterocodon lex,radiolarians,Pterocodon,Pterocodon lex,lex,
Gamospyris circulus,radiolarians,Gamospyris,Gamospyris circulus,circulus,
Globigerinella aequilateralis (q),planktic_forams,Globigerinella,Globigerinella aequilateralis,aequilateralis,
Cibicides trincherasensis,benthic_forams,Cibicides,Cibicides trincherasensis,trincherasensis,
Globigerinoides parkerae,planktic_forams,Globigerinoides,Globigerinoides parkerae,parkerae,
Tricolospyris leibnitziana (q),radiolarians,Tricolospyris,Tricolospyris leibnitziana,leibnitziana,
Globorotaloides falconarae,planktic_forams,Globorotaloides,Globorotaloides falconarae,falconarae,
Globigerina praebulloides occlusa,planktic_forams,Globigerina,Globigerina praebulloides occlusa,praebulloides,occlusa
Globorotalia cultrata,planktic_forams,Globorotalia,Globorotalia cultrata,cultrata,
Globigerina inaequispira,planktic_forams,Globigerina,Globigerina inaequispira,inaequispira,
Sphenolithus neoabies (q),nannofossils,Sphenolithus,Sphenolithus neoabies,neoabies,
Rhizosolenia hebetata subacuta,diatoms,Rhizosolenia,Rhizosolenia hebetata subacuta,hebetata,subacuta
Thranium crassipes,ebridians,Thranium,Thranium crassipes,crassipes,
Gavelinella dayi,benthic_forams,Gavelinella,Gavelinella dayi,dayi,
Leptodiscus larvalis,nannofossils,Leptodiscus,Leptodiscus larvalis,larvalis,
Fenestrella barbadensis,diatoms,Fenestrella,Fenestrella barbadensis,barbadensis,
Distephanus speculum hemisphaericus (q),silicoflagellates,Distephanus,Distephanus speculum hemisphaericus,speculum,hemisphaericus
Discoaster elegans,nannofossils,Discoaster,Discoaster elegans,elegans,
Quadrimorphina glabra,benthic_forams,Quadrimorphina,Quadrimorphina glabra,glabra,
Rhabdosphaera perlonga,nannofossils,Rhabdosphaera,Rhabdosphaera perlonga,perlonga,
Thalassiosira oestrupii plana,diatoms,Thalassiosira,Thalassiosira oestrupii plana,oestrupii,plana
Heliodiscus saturnalis,radiolarians,Heliodiscus,Heliodiscus saturnalis,saturnalis,
Buryella tetradica,radiolarians,Buryella,Buryella tetradica,tetradica,
Cibicides bradyi,benthic_forams,Cibicides,Cibicides bradyi,bradyi,
Globigerina ouachitaensis ouachitaensis,planktic_forams,Globigerina,Globigerina ouachitaensis ouachitaensis,ouachitaensis,ouachitaensis
Discoaster nephados (q),nannofossils,Discoaster,Discoaster nephados,nephados,
Thalassiosira trifulta,diatoms,Thalassiosira,Thalassiosira trifulta,trifulta,
Cestodiscus peplum,diatoms,Cestodiscus,Cestodiscus peplum,peplum,
Pseudoaulophacus sp.,radiolarians,Pseudoaulophacus,Pseudoaulophacus sp.,sp.,
Ceratolithus tricorniculatus,nannofossils,Ceratolithus,Ceratolithus tricorniculatus,tricorniculatus,
Pseudodictyophimus sp.,radiolarians,Pseudodictyophimus,Pseudodictyophimus sp.,sp.,
Biscutum ellipticum,nannofossils,Biscutum,Biscutum ellipticum,ellipticum,
Polycope sp.,ostracods,Polycope,Polycope sp.,sp.,
Globigerinita martini scandretti,planktic_forams,Globigerinita,Globigerinita martini scandretti,martini,scandretti
Geminilithella rotula,nannofossils,Geminilithella,Geminilithella rotula,rotula,
Globorotalia praefohsi,planktic_forams,Globorotalia,Globorotalia praefohsi,praefohsi,
Globigerinoides parawoodi,planktic_forams,Globigerinoides,Globigerinoides parawoodi,parawoodi,
Bolivinopsis parvissima,benthic_forams,Bolivinopsis,Bolivinopsis parvissima,parvissima,
Argilloecia conoidea,ostracods,Argilloecia,Argilloecia conoidea,conoidea,
Globocassidulina globosa,benthic_forams,Globocassidulina,Globocassidulina globosa,globosa,
Siphonodosaria sp.,benthic_forams,Siphonodosaria,Siphonodosaria sp.,sp.,
Karreriella cheilostoma,benthic_forams,Karreriella,Karreriella cheilostoma,cheilostoma,
Syracosphaera fimbriata,nannofossils,Syracosphaera,Syracosphaera fimbriata,fimbriata,
Helicosphaera hyalina,nannofossils,Helicosphaera,Helicosphaera hyalina,hyalina,
Cibicidoides beckmanni,benthic_forams,Cibicidoides,Cibicidoides beckmanni,beckmanni,
Cibicidoides madrugaensis (q),benthic_forams,Cibicidoides,Cibicidoides madrugaensis,madrugaensis,
Silicosigmoilina splendida,benthic_forams,Silicosigmoilina,Silicosigmoilina splendida,splendida,
Triceratium schulzii,diatoms,Triceratium,Triceratium schulzii,schulzii,
Mesocena elliptica elliptica,silicoflagellates,Mesocena,Mesocena elliptica elliptica,elliptica,elliptica
Melosira clavigera,diatoms,Melosira,Melosira clavigera,clavigera,
Brizalina pusilla (long striae),benthic_forams,Brizalina,Brizalina pusilla,pusilla,
Cocconeis maxima,diatoms,Cocconeis,Cocconeis maxima,maxima,
Planorotalites renzi,planktic_forams,Planorotalites,Planorotalites renzi,renzi,
Bradleya sp.,ostracods,Bradleya,Bradleya sp.,sp.,
Coccolithus robustus,nannofossils,Coccolithus,Coccolithus robustus,robustus,
Leguminosae,pollen,Leguminosae,Leguminosae,,
Trilites tuberculiformis,pollen,Trilites,Trilites tuberculiformis,tuberculiformis,
Globorotalia figiensis,planktic_forams,Globorotalia,Globorotalia figiensis,figiensis,
Cibicidoides pseudoungerianus (q),benthic_forams,Cibicidoides,Cibicidoides pseudoungerianus,pseudoungerianus,
Dictyocha challengeri,silicoflagellates,Dictyocha,Dictyocha challengeri,challengeri,
Brachycythere sp. (q),ostracods,Brachycythere,Brachycythere sp.,sp.,
Dracodinium solidum,dinoflagellates,Dracodinium,Dracodinium solidum,solidum,
Coccolithus eopelagicus,nannofossils,Coccolithus,Coccolithus eopelagicus,eopelagicus,
Eugenia sp.,pollen,Eugenia,Eugenia sp.,sp.,
Cribrostomoides sp.,benthic_forams,Cribrostomoides,Cribrostomoides sp.,sp.,
Trochammina ochracea,benthic_forams,Trochammina,Trochammina ochracea,ochracea,
Bolivina albatrossi,benthic_forams,Bolivina,Bolivina albatrossi,albatrossi,
Leptodinium incompositum,dinoflagellates,Leptodinium,Leptodinium incompositum,incompositum,
Syracosphaera pulchra,nannofossils,Syracosphaera,Syracosphaera pulchra,pulchra,
Tholospyris kantiana,radiolarians,Tholospyris,Tholospyris kantiana,kantiana,
Gavelinella sp.,benthic_forams,Gavelinella,Gavelinella sp.,sp.,
Dicolocapsa microcephala,radiolarians,Dicolocapsa,Dicolocapsa microcephala,microcephala,
Ceratoneis arcus,diatoms,Ceratoneis,Ceratoneis arcus,arcus,
Zygolithus achylosus,nannofossils,Zygolithus,Zygolithus achylosus,achylosus,
Corbisema ellipsis,silicoflagellates,Corbisema,Corbisema ellipsis,ellipsis,
Cyathidites minor,pollen,Cyathidites,Cyathidites minor,minor,
Distephanus speculum pentagonus geminus,silicoflagellates,Distephanus,Distephanus speculum pentagonus geminus,speculum,
Goniothecium odontella,diatoms,Goniothecium,Goniothecium odontella,odontella,
Globigerinita africana,planktic_forams,Globigerinita,Globigerinita africana,africana,
Anomalina praeacuta (q),benthic_forams,Anomalina,Anomalina praeacuta,praeacuta,
Rocella sp.(q),silicoflagellates,Rocella,Rocella sp.,sp.,
Cribrosphaerella ehrenbergii,nannofossils,Cribrosphaerella,Cribrosphaerella ehrenbergii,ehrenbergii,
Praecymatosira monomembranacea,diatoms,Praecymatosira,Praecymatosira monomembranacea,monomembranacea,
Rehacythereis sp.(q),ostracods,Rehacythereis,Rehacythereis sp.,sp.,
Rossiella praepaleacea,diatoms,Rossiella,Rossiella praepaleacea,praepaleacea,
Nitzschia denticuloides,diatoms,Nitzschia,Nitzschia denticuloides,denticuloides,
Discoaster braarudii,nannofossils,Discoaster,Discoaster braarudii,braarudii,
Artostrobium auritum,radiolarians,Artostrobium,Artostrobium auritum,auritum,
Ammonia tepida,benthic_forams,Ammonia,Ammonia tepida,tepida,
Diplocyclas sp.,radiolarians,Diplocyclas,Diplocyclas sp.,sp.,
Gaudryina laevigata,benthic_forams,Gaudryina,Gaudryina laevigata,laevigata,
Uvigerina akitaensis,benthic_forams,Uvigerina,Uvigerina akitaensis,akitaensis,
Pseudodimerogramma elongata,diatoms,Pseudodimerogramma,Pseudodimerogramma elongata,elongata,
Globorotalia cultrata viola,planktic_forams,Globorotalia,Globorotalia cultrata viola,cultrata,viola
Globigerinoides emeisi,planktic_forams,Globigerinoides,Globigerinoides emeisi,emeisi,
Lagena lagenoides,benthic_forams,Lagena,Lagena lagenoides,lagenoides,
Globigerina foliata,planktic_forams,Globigerina,Globigerina foliata,foliata,
Theocorythium sp.(q),radiolarians,Theocorythium,Theocorythium sp.,sp.,
Dictyocha messanensis,silicoflagellates,Dictyocha,Dictyocha messanensis,messanensis,
Turborotalia oceanica,planktic_forams,Turborotalia,Turborotalia oceanica,oceanica,
Fissurina annectens,benthic_forams,Fissurina,Fissurina annectens,annectens,
Cyclolithella kariana,nannofossils,Cyclolithella,Cyclolithella kariana,kariana,
Pontosphaera messinae,nannofossils,Pontosphaera,Pontosphaera messinae,messinae,
Dictyocha deflandrei (trigonal),silicoflagellates,Dictyocha,Dictyocha deflandrei,deflandrei,
Stephanolithion munitum,nannofossils,Stephanolithion,Stephanolithion munitum,munitum,
Globorotalia subcretacea (q),planktic_forams,Globorotalia,Globorotalia subcretacea,subcretacea,
Globigerinita glutinata incrusta,planktic_forams,Globigerinita,Globigerinita glutinata incrusta,glutinata,incrusta
Globotruncana calciformis,planktic_forams,Globotruncana,Globotruncana calciformis,calciformis,
Theocyrtis annosa,radiolarians,Theocyrtis,Theocyrtis annosa,annosa,
Bulimina glomarchallengeri,benthic_forams,Bulimina,Bulimina glomarchallengeri,glomarchallengeri,
Toweius pertusus,nannofossils,Toweius,Toweius pertusus,pertusus,
Mastogloia elliptica dansei,diatoms,Mastogloia,Mastogloia elliptica dansei,elliptica,dansei
Globorotalia pumilio,planktic_forams,Globorotalia,Globorotalia pumilio,pumilio,
Truncorotaloides pseudodubius,planktic_forams,Truncorotaloides,Truncorotaloides pseudodubius,pseudodubius,
Leptocythere sp.,ostracods,Leptocythere,Leptocythere sp.,sp.,
Lithocampe subligata group,radiolarians,Lithocampe,Lithocampe subligata group,subligata,group
Corrudinium sp.,dinoflagellates,Corrudinium,Corrudinium sp.,sp.,
Coccolithus bisectus (q),nannofossils,Coccolithus,Coccolithus bisectus,bisectus,
Coscinodiscus elliptipora,diatoms,Coscinodiscus,Coscinodiscus elliptipora,elliptipora,
Discoaster brouweri s.ampl.,nannofossils,Discoaster,Discoaster brouweri s.ampl.,brouweri,s.ampl.
Globigerinatella insueta,planktic_forams,Globigerinatella,Globigerinatella insueta,insueta,
Robulus alato limbatus (q),benthic_forams,Robulus,Robulus alato limbatus,alato,limbatus
Impagidinium aculeatum,dinoflagellates,Impagidinium,Impagidinium aculeatum,aculeatum,
Pseudostictodiscus sp.,diatoms,Pseudostictodiscus,Pseudostictodiscus sp.,sp.,
Emiliania annula,nannofossils,Emiliania,Emiliania annula,annula,
Podocyrtis papalis,radiolarians,Podocyrtis,Podocyrtis papalis,papalis,
Pseudostictodiscus angulatus,diatoms,Pseudostictodiscus,Pseudostictodiscus angulatus,angulatus,
