verbatim_name,taxon_group,genus name,simplified_name,species name,subspecies name
Melonis barleeanus,benthic_forams,Melonis,Melonis barleeanus,barleeanus,
Tetralithus aculeus (q),nannofossils,Tetralithus,Tetralithus aculeus,aculeus,
Stephanopyxis californica,diatoms,Stephanopyxis,Stephanopyxis californica,californica,
Karreriella parkerae,benthic_forams,Karreriella,Karreriella parkerae,parkerae,
Pontosphaera attenuatus,nannofossils,Pontosphaera,Pontosphaera attenuatus,attenuatus,
Rhus,pollen,Rhus,Rhus,,
Bolivinita quadrilatera,benthic_forams,Bolivinita,Bolivinita quadrilatera,quadrilatera,
Discoaster brouweri triradiatus,nannofossils,Discoaster,Discoaster brouweri triradiatus,brouweri,triradiatus
Typhaceae,pollen,Typhaceae,Typhaceae,,
Globigerina velascoensis,planktic_forams,Globigerina,Globigerina velascoensis,velascoensis,
Melonis nicobarensis (q),benthic_forams,Melonis,Melonis nicobarensis,nicobarensis,
Dorcadospyris papilio,radiolarians,Dorcadospyris,Dorcadospyris papilio,papilio,
Stephanodiscus prohantzschii,diatoms,Stephanodiscus,Stephanodiscus prohantzschii,prohantzschii,
Trochammina bullata,benthic_forams,Trochammina,Trochammina bullata,bullata,
Globigerina digitata (q),planktic_forams,Globigerina,Globigerina digitata,digitata,
Discolithina decora (q),nannofossils,Discolithina,Discolithina decora,decora,
Gyroidinoides girardena,benthic_forams,Gyroidinoides,Gyroidinoides girardena,girardena,
Rossiella sp.,diatoms,Rossiella,Rossiella sp.,sp.,
Globorotalia tumida subsp.,planktic_forams,Globorotalia,Globorotalia tumida subsp.,tumida,subsp.
Sigmoilina edwardsi,benthic_forams,Sigmoilina,Sigmoilina edwardsi,edwardsi,
Globorotalia viola,planktic_forams,Globorotalia,Globorotalia viola,viola,
Acrosphaera spinosa,radiolarians,Acrosphaera,Acrosphaera spinosa,spinosa,
Aiora fenestrata,dinoflagellates,Aiora,Aiora fenestrata,fenestrata,
Asterolampra marginata,diatoms,Asterolampra,Asterolampra marginata,marginata,
Nummoloculina heimi,benthic_forams,Nummoloculina,Nummoloculina heimi,heimi,
Cannopilus picassoi,silicoflagellates,Cannopilus,Cannopilus picassoi,picassoi,
Bairdia italica,ostracods,Bairdia,Bairdia italica,italica,
Campylodiscus sp.,diatoms,Campylodiscus,Campylodiscus sp.,sp.,
Scampanella magnifica,nannofossils,Scampanella,Scampanella magnifica,magnifica,
Nonion laeve,benthic_forams,Nonion,Nonion laeve,laeve,
Spirosigmoilinella compressa,benthic_forams,Spirosigmoilinella,Spirosigmoilinella compressa,compressa,
Lenticulina velascoensis,benthic_forams,Lenticulina,Lenticulina velascoensis,velascoensis,
Liriospyris costata,radiolarians,Liriospyris,Liriospyris costata,costata,
Lejeunia hyalina,dinoflagellates,Lejeunia,Lejeunia hyalina,hyalina,
Lamprotripus mawsoni,radiolarians,Lamprotripus,Lamprotripus mawsoni,mawsoni,
Cyclococcolithina tenuis,nannofossils,Cyclococcolithina,Cyclococcolithina tenuis,tenuis,
Cinctactiniscus intermedius,dinoflagellates,Cinctactiniscus,Cinctactiniscus intermedius,intermedius,
Asterolampra symmetricus,diatoms,Asterolampra,Asterolampra symmetricus,symmetricus,
Bacteriastrum comosum,diatoms,Bacteriastrum,Bacteriastrum comosum,comosum,
Globigerina bulloides calida,planktic_forams,Globigerina,Globigerina bulloides calida,bulloides,calida
Urticales,pollen,Urticales,Urticales,,
Astrosphaerin sp.,radiolarians,Astrosphaerin,Astrosphaerin sp.,sp.,
Markalius gammation,nannofossils,Markalius,Markalius gammation,gammation,
Globigerinita parkerae,planktic_forams,Globigerinita,Globigerinita parkerae,parkerae,
Hemiaulus polycystinorum asymmetrica,diatoms,Hemiaulus,Hemiaulus polycystinorum asymmetrica,polycystinorum,asymmetrica
Fasciculithus babii,nannofossils,Fasciculithus,Fasciculithus babii,babii,
Globorotalia gigantea,planktic_forams,Globorotalia,Globorotalia gigantea,gigantea,
Ceratolithus rugosus (q),nannofossils,Ceratolithus,Ceratolithus rugosus,rugosus,
Holodiscolithus macroporus,nannofossils,Holodiscolithus,Holodiscolithus macroporus,macroporus,
Actinocyclus curvatulus,diatoms,Actinocyclus,Actinocyclus curvatulus,curvatulus,
Dictyocha neonautica (q),silicoflagellates,Dictyocha,Dictyocha neonautica,neonautica,
Heliodiscus asteriscus,radiolarians,Heliodiscus,Heliodiscus asteriscus,asteriscus,
Pleurosigma normanii,diatoms,Pleurosigma,Pleurosigma normanii,normanii,
Jenkinsiana samwelli,planktic_forams,Jenkinsiana,Jenkinsiana samwelli,samwelli,
Trinacria wittii,diatoms,Trinacria,Trinacria wittii,wittii,
Cocconeis californica,diatoms,Cocconeis,Cocconeis californica,californica,
Sphaerozoum crassus,radiolarians,Sphaerozoum,Sphaerozoum crassus,crassus,
Globigerinoides ruber,planktic_forams,Globigerinoides,Globigerinoides ruber,ruber,
Stichodiscus hardmanianus,diatoms,Stichodiscus,Stichodiscus hardmanianus,hardmanianus,
Cussia sp.,diatoms,Cussia,Cussia sp.,sp.,
Loxoconcha sp. (q),ostracods,Loxoconcha,Loxoconcha sp.,sp.,
Heterolepa rugosa,benthic_forams,Heterolepa,Heterolepa rugosa,rugosa,
Cannartus prismaticus,radiolarians,Cannartus,Cannartus prismaticus,prismaticus,
Deflandrea cygniformis,dinoflagellates,Deflandrea,Deflandrea cygniformis,cygniformis,
Pseudoclavulina mendrisiensis,benthic_forams,Pseudoclavulina,Pseudoclavulina mendrisiensis,mendrisiensis,
Gyroidina prominula,benthic_forams,Gyroidina,Gyroidina prominula,prominula,
Craspedodiscus elegans,diatoms,Craspedodiscus,Craspedodiscus elegans,elegans,
Ommatartus tetrathalamus,radiolarians,Ommatartus,Ommatartus tetrathalamus,tetrathalamus,
Monobrachia simplex,diatoms,Monobrachia,Monobrachia simplex,simplex,
Catapsydrax martini,planktic_forams,Catapsydrax,Catapsydrax martini,martini,
Stylatractus santaennae,radiolarians,Stylatractus,Stylatractus santaennae,santaennae,
Lithocyclia ocellus,radiolarians,Lithocyclia,Lithocyclia ocellus,ocellus,
Neogloboquadrina atlantica,planktic_forams,Neogloboquadrina,Neogloboquadrina atlantica,atlantica,
Cyclococcolithus macintyrei,nannofossils,Cyclococcolithus,Cyclococcolithus macintyrei,macintyrei,
Miogypsinoides grandipustula,benthic_forams,Miogypsinoides,Miogypsinoides grandipustula,grandipustula,
Globocassidulina rossensis,benthic_forams,Globocassidulina,Globocassidulina rossensis,rossensis,
Cannopilus heptacanthus antarctica,silicoflagellates,Cannopilus,Cannopilus heptacanthus antarctica,heptacanthus,antarctica
Globigerinella praesiphonifera,planktic_forams,Globigerinella,Globigerinella praesiphonifera,praesiphonifera,
Thalassiosira dubiosa,diatoms,Thalassiosira,Thalassiosira dubiosa,dubiosa,
Syracosphaera japonica,nannofossils,Syracosphaera,Syracosphaera japonica,japonica,
Helicosphaera rhomba,nannofossils,Helicosphaera,Helicosphaera rhomba,rhomba,
Acanthoica sp.,nannofossils,Acanthoica,Acanthoica sp.,sp.,
Pseudonodosaria laevigata,benthic_forams,Pseudonodosaria,Pseudonodosaria laevigata,laevigata,
Globigerinita echinatus,planktic_forams,Globigerinita,Globigerinita echinatus,echinatus,
Giraffospyris didiceros,radiolarians,Giraffospyris,Giraffospyris didiceros,didiceros,
Ammonia tepida,benthic_forams,Ammonia,Ammonia tepida,tepida,
Bekoma bidartensis,radiolarians,Bekoma,Bekoma bidartensis,bidartensis,
Cibicides fletcheri (q),benthic_forams,Cibicides,Cibicides fletcheri,fletcheri,
Globigerinatheka luterbacheri,planktic_forams,Globigerinatheka,Globigerinatheka luterbacheri,luterbacheri,
Syracosphaera pulchra,nannofossils,Syracosphaera,Syracosphaera pulchra,pulchra,
Amphora ovalis,diatoms,Amphora,Amphora ovalis,ovalis,
Rhaphoneis surirella,diatoms,Rhaphoneis,Rhaphoneis surirella,surirella,
Triceraspyris sp. (q),radiolarians,Triceraspyris,Triceraspyris sp.,sp.,
Deflandrea asymmetrica,dinoflagellates,Deflandrea,Deflandrea asymmetrica,asymmetrica,
Orthomorphina perversa,benthic_forams,Orthomorphina,Orthomorphina perversa,perversa,
Discoaster kuepperi,nannofossils,Discoaster,Discoaster kuepperi,kuepperi,
Protelphidium martk0bi,benthic_forams,Protelphidium,Protelphidium martk0bi,martk0bi,
Clathrocyclas humerus (q),radiolarians,Clathrocyclas,Clathrocyclas humerus,humerus,
Scyphosphaera cylindrica,nannofossils,Scyphosphaera,Scyphosphaera cylindrica,cylindrica,
Actinoptychus splendens (q),diatoms,Actinoptychus,Actinoptychus splendens,splendens,
Bolivina plicata,benthic_forams,Bolivina,Bolivina plicata,plicata,
Lithochytris archaea,radiolarians,Lithochytris,Lithochytris archaea,archaea,
Stichocorys wolfii,radiolarians,Stichocorys,Stichocorys wolfii,wolfii,
Rhopalastrum profunda,radiolarians,Rhopalastrum,Rhopalastrum profunda,profunda,
Helicosphaera minuta,nannofossils,Helicosphaera,Helicosphaera minuta,minuta,
Graminae,pollen,Graminae,Graminae,,
Corisphaera gracilis,nannofossils,Corisphaera,Corisphaera gracilis,gracilis,
Dictyocha angulata,silicoflagellates,Dictyocha,Dictyocha angulata,angulata,
Coscinodiscus reniformis,diatoms,Coscinodiscus,Coscinodiscus reniformis,reniformis,
Gyroidina io,benthic_forams,Gyroidina,Gyroidina io,io,
Rhizosolenia miocenica,diatoms,Rhizosolenia,Rhizosolenia miocenica,miocenica,
Carya sp.,pollen,Carya,Carya sp.,sp.,
Stichopodium martellii,radiolarians,Stichopodium,Stichopodium martellii,martellii,
Globorotalia menardii tumida,planktic_forams,Globorotalia,Globorotalia menardii tumida,menardii,tumida
Hemiaulus claviger,diatoms,Hemiaulus,Hemiaulus claviger,claviger,
Helicosphaera sellii,nannofossils,Helicosphaera,Helicosphaera sellii,sellii,
Nephrospyris renilla lana,radiolarians,Nephrospyris,Nephrospyris renilla lana,renilla,lana
Cibicidoides succedens,benthic_forams,Cibicidoides,Cibicidoides succedens,succedens,
Epistominella umbonifera,benthic_forams,Epistominella,Epistominella umbonifera,umbonifera,
Stylosphaera coronata sabaca,radiolarians,Stylosphaera,Stylosphaera coronata sabaca,coronata,sabaca
Globigerina ampliapertura (q),planktic_forams,Globigerina,Globigerina ampliapertura,ampliapertura,
Globigerina extremus,planktic_forams,Globigerina,Globigerina extremus,extremus,
Gyroidina nitidula,benthic_forams,Gyroidina,Gyroidina nitidula,nitidula,
Craniopsis octo,ebridians,Craniopsis,Craniopsis octo,octo,
Reticulofenestra bisecta filewiczii,nannofossils,Reticulofenestra,Reticulofenestra bisecta filewiczii,bisecta,filewiczii
Distephanus boliviensis frugalis (q),silicoflagellates,Distephanus,Distephanus boliviensis frugalis,boliviensis,frugalis
Globigerina umbrica,planktic_forams,Globigerina,Globigerina umbrica,umbrica,
Cornutella bimarginata,radiolarians,Cornutella,Cornutella bimarginata,bimarginata,
Rouxia heteropolara,diatoms,Rouxia,Rouxia heteropolara,heteropolara,
Dentalina catenula,benthic_forams,Dentalina,Dentalina catenula,catenula,
Rhizosolenia hebetata hiemalis (q),diatoms,Rhizosolenia,Rhizosolenia hebetata hiemalis,hebetata,hiemalis
Oolithotus antillarum,nannofossils,Oolithotus,Oolithotus antillarum,antillarum,
Chiloguembelina cubensis,planktic_forams,Chiloguembelina,Chiloguembelina cubensis,cubensis,
Lychnocanoma grande rugosum,radiolarians,Lychnocanoma,Lychnocanoma grande rugosum,grande,rugosum
Gyroidina altiformis,benthic_forams,Gyroidina,Gyroidina altiformis,altiformis,
Globigerina rubescens,planktic_forams,Globigerina,Globigerina rubescens,rubescens,
Neogloboquadrina eggeri,planktic_forams,Neogloboquadrina,Neogloboquadrina eggeri,eggeri,
Cassidulinella renulinoformis,benthic_forams,Cassidulinella,Cassidulinella renulinoformis,renulinoformis,
Quadrimorphina sp.,benthic_forams,Quadrimorphina,Quadrimorphina sp.,sp.,
Plectofrondicularia califronica,benthic_forams,Plectofrondicularia,Plectofrondicularia califronica,califronica,
Thecosphaera sp. (q),radiolarians,Thecosphaera,Thecosphaera sp.,sp.,
Theocalyptra sp.,radiolarians,Theocalyptra,Theocalyptra sp.,sp.,
Dictyocha delicata,silicoflagellates,Dictyocha,Dictyocha delicata,delicata,
Globigerina turgida,planktic_forams,Globigerina,Globigerina turgida,turgida,
Globorotalia zealandica,planktic_forams,Globorotalia,Globorotalia zealandica,zealandica,
Globotruncana ventricosa (q),planktic_forams,Globotruncana,Globotruncana ventricosa,ventricosa,
Theoperid sp.,radiolarians,Theoperid,Theoperid sp.,sp.,
Stichopodium sp.(q),radiolarians,Stichopodium,Stichopodium sp.,sp.,
Gavelinella barremiana,benthic_forams,Gavelinella,Gavelinella barremiana,barremiana,
Micrhystridium bifurcatum,dinoflagellates,Micrhystridium,Micrhystridium bifurcatum,bifurcatum,
Odontella septentrionala,diatoms,Odontella,Odontella septentrionala,septentrionala,
Discolithina distincta (q),nannofossils,Discolithina,Discolithina distincta,distincta,
Globorotalia gratata,planktic_forams,Globorotalia,Globorotalia gratata,gratata,
Polycope sp. (q),ostracods,Polycope,Polycope sp.,sp.,
Micrhystridium bigoti,dinoflagellates,Micrhystridium,Micrhystridium bigoti,bigoti,
Discoaster quinqueramus,nannofossils,Discoaster,Discoaster quinqueramus,quinqueramus,
Coscinodiscus excentricus fasciculata,diatoms,Coscinodiscus,Coscinodiscus excentricus fasciculata,excentricus,fasciculata
Cocconeis diminuta,diatoms,Cocconeis,Cocconeis diminuta,diminuta,
Neochiastozygus sp.,nannofossils,Neochiastozygus,Neochiastozygus sp.,sp.,
Pseudogloborotalia florealis,benthic_forams,Pseudogloborotalia,Pseudogloborotalia florealis,florealis,
Thalassiosira miocenica,diatoms,Thalassiosira,Thalassiosira miocenica,miocenica,
Lapideacassis sp.,nannofossils,Lapideacassis,Lapideacassis sp.,sp.,
Distephanus speculum giganteus pentagonus,silicoflagellates,Distephanus,Distephanus speculum giganteus pentagonus,speculum,
Osmundacidites wellmanii,pollen,Osmundacidites,Osmundacidites wellmanii,wellmanii,
Trochammina lobata,benthic_forams,Trochammina,Trochammina lobata,lobata,
Thalassionema nitzschioides (q),diatoms,Thalassionema,Thalassionema nitzschioides,nitzschioides,
Turborotalita pumilio,planktic_forams,Turborotalita,Turborotalita pumilio,pumilio,
Bekoma sp. (q),radiolarians,Bekoma,Bekoma sp.,sp.,
Synedra sp.,diatoms,Synedra,Synedra sp.,sp.,
Nonionella incisa,benthic_forams,Nonionella,Nonionella incisa,incisa,
Lagena sulcata,benthic_forams,Lagena,Lagena sulcata,sulcata,
Coccolithus neogammation,nannofossils,Coccolithus,Coccolithus neogammation,neogammation,
Uvigerina plejeba,benthic_forams,Uvigerina,Uvigerina plejeba,plejeba,
Sphaerammina sp. (q),benthic_forams,Sphaerammina,Sphaerammina sp.,sp.,
Neogloboquadrina pachyderma,planktic_forams,Neogloboquadrina,Neogloboquadrina pachyderma,pachyderma,
Operculodinium israelianum,dinoflagellates,Operculodinium,Operculodinium israelianum,israelianum,
Echinomma antarctica,radiolarians,Echinomma,Echinomma antarctica,antarctica,
Buliminella tenuata,benthic_forams,Buliminella,Buliminella tenuata,tenuata,
Phormostichoartus coronata,radiolarians,Phormostichoartus,Phormostichoartus coronata,coronata,
Dorcadospyris pseudopapilio,radiolarians,Dorcadospyris,Dorcadospyris pseudopapilio,pseudopapilio,
Bacteriastrum sp.,diatoms,Bacteriastrum,Bacteriastrum sp.,sp.,
Thoracosphaera sp.,nannofossils,Thoracosphaera,Thoracosphaera sp.,sp.,
Discolithina punctosa,nannofossils,Discolithina,Discolithina punctosa,punctosa,
Planorotalites elongatus,planktic_forams,Planorotalites,Planorotalites elongatus,elongatus,
Chrysalogonium longicostatum,benthic_forams,Chrysalogonium,Chrysalogonium longicostatum,longicostatum,
Spongotrochus multispinus,radiolarians,Spongotrochus,Spongotrochus multispinus,multispinus,
Morozovella pusilla,planktic_forams,Morozovella,Morozovella pusilla,pusilla,
Corbisema bimucronata (q) unspined,silicoflagellates,Corbisema,Corbisema bimucronata (q) unspined,bimucronata,
Actinoptychus undulatus s. l.,diatoms,Actinoptychus,Actinoptychus undulatus s. l.,undulatus,
Gambierina edwardsii,pollen,Gambierina,Gambierina edwardsii,edwardsii,
Hyalodiscus subtilis,diatoms,Hyalodiscus,Hyalodiscus subtilis,subtilis,
Dicksonia squarrosa,pollen,Dicksonia,Dicksonia squarrosa,squarrosa,
Anomalinoides macroglabra (q),benthic_forams,Anomalinoides,Anomalinoides macroglabra,macroglabra,
Sceptroneis caducea,diatoms,Sceptroneis,Sceptroneis caducea,caducea,
Pseudoaulophacus floresensis,radiolarians,Pseudoaulophacus,Pseudoaulophacus floresensis,floresensis,
Rhopalocanium ornatum,radiolarians,Rhopalocanium,Rhopalocanium ornatum,ornatum,
Grommatophora arctica,diatoms,Grommatophora,Grommatophora arctica,arctica,
Stephanolithion sp.,nannofossils,Stephanolithion,Stephanolithion sp.,sp.,
Corbisema geometrica,silicoflagellates,Corbisema,Corbisema geometrica,geometrica,
Reticulofenestra oamaruensis (q),nannofossils,Reticulofenestra,Reticulofenestra oamaruensis,oamaruensis,
Elphidium subincertum,benthic_forams,Elphidium,Elphidium subincertum,subincertum,
Cornutella californica,radiolarians,Cornutella,Cornutella californica,californica,
Incisoria punctata,diatoms,Incisoria,Incisoria punctata,punctata,
Globigerinoides fistulosus,planktic_forams,Globigerinoides,Globigerinoides fistulosus,fistulosus,
Dictyocha messanensis stapedia aspinosa,silicoflagellates,Dictyocha,Dictyocha messanensis stapedia aspinosa,messanensis,
Nodosaria latejugata,benthic_forams,Nodosaria,Nodosaria latejugata,latejugata,
Bulimina pupoides,benthic_forams,Bulimina,Bulimina pupoides,pupoides,
Ericsonia ovalis s.ampl.,nannofossils,Ericsonia,Ericsonia ovalis s.ampl.,ovalis,s.ampl.
Lithostylidium amphiodon,phytoliths,Lithostylidium,Lithostylidium amphiodon,amphiodon,
Globigerina parabulloides,planktic_forams,Globigerina,Globigerina parabulloides,parabulloides,
Actinocyclus octonarius minuta,diatoms,Actinocyclus,Actinocyclus octonarius minuta,octonarius,minuta
Cenosphaera megachile (q),radiolarians,Cenosphaera,Cenosphaera megachile,megachile,
Ulmus sp.,pollen,Ulmus,Ulmus sp.,sp.,
Odontella calamus,diatoms,Odontella,Odontella calamus,calamus,
Hemiaulus polycistinorum,diatoms,Hemiaulus,Hemiaulus polycistinorum,polycistinorum,
Dendrospyris ontongensis,radiolarians,Dendrospyris,Dendrospyris ontongensis,ontongensis,
Rosceae,pollen,Rosceae,Rosceae,,
Glabratella wrightii,benthic_forams,Glabratella,Glabratella wrightii,wrightii,
Chiloguembelina parallela,planktic_forams,Chiloguembelina,Chiloguembelina parallela,parallela,
Brizalina semiperforata,benthic_forams,Brizalina,Brizalina semiperforata,semiperforata,
Nodosaria perversa,benthic_forams,Nodosaria,Nodosaria perversa,perversa,
Gorgospyris perizostra,radiolarians,Gorgospyris,Gorgospyris perizostra,perizostra,
Rossiella tatsunokuchiensis,diatoms,Rossiella,Rossiella tatsunokuchiensis,tatsunokuchiensis,
Trifarina fluews,benthic_forams,Trifarina,Trifarina fluews,fluews,
Stephanastrum rhopaloporum (q),radiolarians,Stephanastrum,Stephanastrum rhopaloporum,rhopaloporum,
Bolivinopsis parvissima,benthic_forams,Bolivinopsis,Bolivinopsis parvissima,parvissima,
Hyalodiscus obsoletus,diatoms,Hyalodiscus,Hyalodiscus obsoletus,obsoletus,
Samlandia chlamydophora,dinoflagellates,Samlandia,Samlandia chlamydophora,chlamydophora,
Vaginulinopsis saundersi,benthic_forams,Vaginulinopsis,Vaginulinopsis saundersi,saundersi,
Helicopontosphaera obliqua (q),nannofossils,Helicopontosphaera,Helicopontosphaera obliqua,obliqua,
Miliolinella irregularis,benthic_forams,Miliolinella,Miliolinella irregularis,irregularis,
Helicopontosphaera hyalina,nannofossils,Helicopontosphaera,Helicopontosphaera hyalina,hyalina,
Pseudohastigerina micra,planktic_forams,Pseudohastigerina,Pseudohastigerina micra,micra,
