verbatim_name,taxon_group,genus name,simplified_name,species name,subspecies name
Gyroidinoides jarvisi,benthic_forams,Gyroidinoides,Gyroidinoides jarvisi,jarvisi,
Gyroidinoides nitidus,benthic_forams,Gyroidinoides,Gyroidinoides nitidus,nitidus,
Gyroidinoides octacameratus,benthic_forams,Gyroidinoides,Gyroidinoides octacameratus,octacameratus,
Gyroidinoides orbicularis,benthic_forams,Gyroidinoides,Gyroidinoides orbicularis,orbicularis,
Gyroidinoides peramplus,benthic_forams,Gyroidinoides,Gyroidinoides peramplus,peramplus,
Gyroidinoides planulatus,benthic_forams,Gyroidinoides,Gyroidinoides planulatus,planulatus,
Gyroidinoides pleautata,benthic_forams,Gyroidinoides,Gyroidinoides pleautata,pleautata,
Gyroidinoides quadratus,benthic_forams,Gyroidinoides,Gyroidinoides quadratus,quadratus,
Gyroidinoides soldanii,benthic_forams,Gyroidinoides,Gyroidinoides soldanii,soldanii,
Gyroidinoides sp.,benthic_forams,Gyroidinoides,Gyroidinoides sp.,sp.,
Gyroidinoides subangulatus,benthic_forams,Gyroidinoides,Gyroidinoides subangulatus,subangulatus,
Gyrosigma acuminatum,diatoms,Gyrosigma,Gyrosigma acuminatum,acuminatum,
Gyrosigma kutzingii,diatoms,Gyrosigma,Gyrosigma kutzingii,kutzingii,
Gyrosigma sp.,diatoms,Gyrosigma,Gyrosigma sp.,sp.,
Haeckeliella inconstans,radiolarians,Haeckeliella,Haeckeliella inconstans,inconstans,
Haeckeliella macrodoras,radiolarians,Haeckeliella,Haeckeliella macrodoras,macrodoras,
Hafkeruva zeacuminata,benthic_forams,Hafkeruva,Hafkeruva zeacuminata,zeacuminata,
Halicalyptra picassoi,silicoflagellates,Halicalyptra,Halicalyptra picassoi,picassoi,
Haliometta miocenica,radiolarians,Haliometta,Haliometta miocenica,miocenica,
Haliometta sp.,radiolarians,Haliometta,Haliometta sp.,sp.,
Haliomma aequorea (q),radiolarians,Haliomma,Haliomma aequorea,aequorea,
Haliomma erinaceum,radiolarians,Haliomma,Haliomma erinaceum,erinaceum,
Haliomma glisifra,radiolarians,Haliomma,Haliomma glisifra,glisifra,
Haliomma glisifra (q),radiolarians,Haliomma,Haliomma glisifra,glisifra,
Halorhagacidites harrisii,pollen,Halorhagacidites,Halorhagacidites harrisii,harrisii,
Hamamelidaceae,pollen,Hamamelidaceae,Hamamelidaceae,,
Hannaites quadria,silicoflagellates,Hannaites,Hannaites quadria,quadria,
Hantkenina alabamensis,planktic_forams,Hantkenina,Hantkenina alabamensis,alabamensis,
Hantkenina alabamensis (q),planktic_forams,Hantkenina,Hantkenina alabamensis,alabamensis,
Hantkenina aragonensis,planktic_forams,Hantkenina,Hantkenina aragonensis,aragonensis,
Hantkenina australis,planktic_forams,Hantkenina,Hantkenina australis,australis,
Hantkenina australis (q),planktic_forams,Hantkenina,Hantkenina australis,australis,
Hantkenina dumblei,planktic_forams,Hantkenina,Hantkenina dumblei,dumblei,
Hantkenina inflata,planktic_forams,Hantkenina,Hantkenina inflata,inflata,
Hantkenina longispina,planktic_forams,Hantkenina,Hantkenina longispina,longispina,
Hantkenina longispina (q),planktic_forams,Hantkenina,Hantkenina longispina,longispina,
Hantkenina mexicana,planktic_forams,Hantkenina,Hantkenina mexicana,mexicana,
Hantkenina mexicana (q),planktic_forams,Hantkenina,Hantkenina mexicana,mexicana,
Hantkenina mexicana aragonensis,planktic_forams,Hantkenina,Hantkenina mexicana aragonensis,mexicana,aragonensis
Hantkenina mexicana mexicana,planktic_forams,Hantkenina,Hantkenina mexicana mexicana,mexicana,mexicana
Hantkenina primitiva,planktic_forams,Hantkenina,Hantkenina primitiva,primitiva,
Hantkenina primitiva alabamensis,planktic_forams,Hantkenina,Hantkenina primitiva alabamensis,primitiva,alabamensis
Hantkenina sp.,planktic_forams,Hantkenina,Hantkenina sp.,sp.,
Hantkenina suprasuturalis,planktic_forams,Hantkenina,Hantkenina suprasuturalis,suprasuturalis,
Hantzschia virgata,diatoms,Hantzschia,Hantzschia virgata,virgata,
Hanzawaia ammophila,benthic_forams,Hanzawaia,Hanzawaia ammophila,ammophila,
Hanzawaia basiloba,benthic_forams,Hanzawaia,Hanzawaia basiloba,basiloba,
Hanzawaia boueana,benthic_forams,Hanzawaia,Hanzawaia boueana,boueana,
Hanzawaia concentrica,benthic_forams,Hanzawaia,Hanzawaia concentrica,concentrica,
Hanzawaia cushmani,benthic_forams,Hanzawaia,Hanzawaia cushmani,cushmani,
Hanzawaia cushmani (q),benthic_forams,Hanzawaia,Hanzawaia cushmani,cushmani,
Hanzawaia elegans,benthic_forams,Hanzawaia,Hanzawaia elegans,elegans,
Hanzawaia illingi,benthic_forams,Hanzawaia,Hanzawaia illingi,illingi,
Hanzawaia illingi (q),benthic_forams,Hanzawaia,Hanzawaia illingi,illingi,
Hanzawaia isidroensis,benthic_forams,Hanzawaia,Hanzawaia isidroensis,isidroensis,
Hanzawaia mantaensis,benthic_forams,Hanzawaia,Hanzawaia mantaensis,mantaensis,
Hanzawaia mexicana,benthic_forams,Hanzawaia,Hanzawaia mexicana,mexicana,
Hanzawaia nitidula,benthic_forams,Hanzawaia,Hanzawaia nitidula,nitidula,
Hanzawaia simplex,benthic_forams,Hanzawaia,Hanzawaia simplex,simplex,
Hanzawaia sp.,benthic_forams,Hanzawaia,Hanzawaia sp.,sp.,
Hanzawaia sp. (q),benthic_forams,Hanzawaia,Hanzawaia sp.,sp.,
Haphlohermesium simplex,ebridians,Haphlohermesium,Haphlohermesium simplex,simplex,
Haplohermesinum sp. (q),ebridians,Haplohermesinum,Haplohermesinum sp.,sp.,
Haplophragmoides bradyi,benthic_forams,Haplophragmoides,Haplophragmoides bradyi,bradyi,
Haplophragmoides carinatus,benthic_forams,Haplophragmoides,Haplophragmoides carinatus,carinatus,
Haplophragmoides eggeri,benthic_forams,Haplophragmoides,Haplophragmoides eggeri,eggeri,
Haplophragmoides foliaceous (q),benthic_forams,Haplophragmoides,Haplophragmoides foliaceous,foliaceous,
Haplophragmoides indentatus,benthic_forams,Haplophragmoides,Haplophragmoides indentatus,indentatus,
Haplophragmoides scitulus (q),benthic_forams,Haplophragmoides,Haplophragmoides scitulus,scitulus,
Haplophragmoides sp.,benthic_forams,Haplophragmoides,Haplophragmoides sp.,sp.,
Haplophragmoides sp. (q.),benthic_forams,Haplophragmoides,Haplophragmoides sp.,sp.,
Hastigerina adamsi,planktic_forams,Hastigerina,Hastigerina adamsi,adamsi,
Hastigerina aequilateralis,planktic_forams,Hastigerina,Hastigerina aequilateralis,aequilateralis,
Hastigerina micra,planktic_forams,Hastigerina,Hastigerina micra,micra,
Hastigerina pelagica,planktic_forams,Hastigerina,Hastigerina pelagica,pelagica,
Hastigerina pelagra (q),planktic_forams,Hastigerina,Hastigerina pelagra,pelagra,
Hastigerina praesiphonifera,planktic_forams,Hastigerina,Hastigerina praesiphonifera,praesiphonifera,
Hastigerina prolixa,planktic_forams,Hastigerina,Hastigerina prolixa,prolixa,
Hastigerina siphonifera,planktic_forams,Hastigerina,Hastigerina siphonifera,siphonifera,
Hastigerina siphonifera (q),planktic_forams,Hastigerina,Hastigerina siphonifera,siphonifera,
Hastigerina siphonifera involuta,planktic_forams,Hastigerina,Hastigerina siphonifera involuta,siphonifera,involuta
Hastigerina siphonifera praesiphonifera,planktic_forams,Hastigerina,Hastigerina siphonifera praesiphonifera,siphonifera,praesiphonifera
Hastigerina siphonifera siphonifera,planktic_forams,Hastigerina,Hastigerina siphonifera siphonifera,siphonifera,siphonifera
Hastigerina sp.,planktic_forams,Hastigerina,Hastigerina sp.,sp.,
Hastigerinella aequilateralis,planktic_forams,Hastigerinella,Hastigerinella aequilateralis,aequilateralis,
Hastigerinella bermudezi,planktic_forams,Hastigerinella,Hastigerinella bermudezi,bermudezi,
Hastigerinella digitata,planktic_forams,Hastigerinella,Hastigerinella digitata,digitata,
Hastigerinella digitata praedigitata,planktic_forams,Hastigerinella,Hastigerinella digitata praedigitata,digitata,praedigitata
Hastigerinella digitata subdigitata,planktic_forams,Hastigerinella,Hastigerinella digitata subdigitata,digitata,subdigitata
Hastigerinella reideli,planktic_forams,Hastigerinella,Hastigerinella reideli,reideli,
Hastigerinella rhumbleri,planktic_forams,Hastigerinella,Hastigerinella rhumbleri,rhumbleri,
Hastigerinella sp.,planktic_forams,Hastigerinella,Hastigerinella sp.,sp.,
Hastigerinoides sp.,planktic_forams,Hastigerinoides,Hastigerinoides sp.,sp.,
Hastigerinopsis riedeli,planktic_forams,Hastigerinopsis,Hastigerinopsis riedeli,riedeli,
Hataina ovata,radiolarians,Hataina,Hataina ovata,ovata,
Hayaster perplexus,nannofossils,Hayaster,Hayaster perplexus,perplexus,
Hayaster perplexus (q),nannofossils,Hayaster,Hayaster perplexus,perplexus,
Hayella situliformis,nannofossils,Hayella,Hayella situliformis,situliformis,
Hayella sp. (q),nannofossils,Hayella,Hayella sp.,sp.,
Haylinea balthica,benthic_forams,Haylinea,Haylinea balthica,balthica,
Hazelina sp.,ostracods,Hazelina,Hazelina sp.,sp.,
Hazelina sp. (q),ostracods,Hazelina,Hazelina sp.,sp.,
Hedbergella gorbachiki,planktic_forams,Hedbergella,Hedbergella gorbachiki,gorbachiki,
Hedbergella infracretacea,planktic_forams,Hedbergella,Hedbergella infracretacea,infracretacea,
Hedbergella monmouthensis,planktic_forams,Hedbergella,Hedbergella monmouthensis,monmouthensis,
Hedbergella sp.,planktic_forams,Hedbergella,Hedbergella sp.,sp.,
Hedyosmum sp.,pollen,Hedyosmum,Hedyosmum sp.,sp.,
Helenina anderseni,benthic_forams,Helenina,Helenina anderseni,anderseni,
Helianthemum sp.,pollen,Helianthemum,Helianthemum sp.,sp.,
Heliaster hexagonium,radiolarians,Heliaster,Heliaster hexagonium,hexagonium,
Helicolepidina paucispira,benthic_forams,Helicolepidina,Helicolepidina paucispira,paucispira,
Helicopontosphaera ampliaperta,nannofossils,Helicopontosphaera,Helicopontosphaera ampliaperta,ampliaperta,
Helicopontosphaera bramlettei,nannofossils,Helicopontosphaera,Helicopontosphaera bramlettei,bramlettei,
Helicopontosphaera burkei,nannofossils,Helicopontosphaera,Helicopontosphaera burkei,burkei,
Helicopontosphaera compacta,nannofossils,Helicopontosphaera,Helicopontosphaera compacta,compacta,
Helicopontosphaera compacta (q),nannofossils,Helicopontosphaera,Helicopontosphaera compacta,compacta,
Helicopontosphaera dinesenii,nannofossils,Helicopontosphaera,Helicopontosphaera dinesenii,dinesenii,
Helicopontosphaera euphratis,nannofossils,Helicopontosphaera,Helicopontosphaera euphratis,euphratis,
Helicopontosphaera euphratis (q),nannofossils,Helicopontosphaera,Helicopontosphaera euphratis,euphratis,
Helicopontosphaera granulata,nannofossils,Helicopontosphaera,Helicopontosphaera granulata,granulata,
Helicopontosphaera heezenii,nannofossils,Helicopontosphaera,Helicopontosphaera heezenii,heezenii,
Helicopontosphaera hyalina,nannofossils,Helicopontosphaera,Helicopontosphaera hyalina,hyalina,
Helicopontosphaera hyalina (q),nannofossils,Helicopontosphaera,Helicopontosphaera hyalina,hyalina,
Helicopontosphaera intermedia,nannofossils,Helicopontosphaera,Helicopontosphaera intermedia,intermedia,
Helicopontosphaera intermedia (q),nannofossils,Helicopontosphaera,Helicopontosphaera intermedia,intermedia,
Helicopontosphaera kamptneri,nannofossils,Helicopontosphaera,Helicopontosphaera kamptneri,kamptneri,
Helicopontosphaera lophota,nannofossils,Helicopontosphaera,Helicopontosphaera lophota,lophota,
Helicopontosphaera lophota (q),nannofossils,Helicopontosphaera,Helicopontosphaera lophota,lophota,
Helicopontosphaera neogranulata,nannofossils,Helicopontosphaera,Helicopontosphaera neogranulata,neogranulata,
Helicopontosphaera obliqua,nannofossils,Helicopontosphaera,Helicopontosphaera obliqua,obliqua,
Helicopontosphaera obliqua (q),nannofossils,Helicopontosphaera,Helicopontosphaera obliqua,obliqua,
Helicopontosphaera papillata,nannofossils,Helicopontosphaera,Helicopontosphaera papillata,papillata,
Helicopontosphaera parallela,nannofossils,Helicopontosphaera,Helicopontosphaera parallela,parallela,
Helicopontosphaera perch-nielsenasiae,nannofossils,Helicopontosphaera,Helicopontosphaera perch-nielsenasiae,perch-nielsenasiae,
Helicopontosphaera recta,nannofossils,Helicopontosphaera,Helicopontosphaera recta,recta,
Helicopontosphaera reticulata,nannofossils,Helicopontosphaera,Helicopontosphaera reticulata,reticulata,
Helicopontosphaera rhomba,nannofossils,Helicopontosphaera,Helicopontosphaera rhomba,rhomba,
Helicopontosphaera rhomba (q),nannofossils,Helicopontosphaera,Helicopontosphaera rhomba,rhomba,
Helicopontosphaera salebrosa,nannofossils,Helicopontosphaera,Helicopontosphaera salebrosa,salebrosa,
Helicopontosphaera salebrosa (q),nannofossils,Helicopontosphaera,Helicopontosphaera salebrosa,salebrosa,
Helicopontosphaera sellii,nannofossils,Helicopontosphaera,Helicopontosphaera sellii,sellii,
Helicopontosphaera sellii (q),nannofossils,Helicopontosphaera,Helicopontosphaera sellii,sellii,
Helicopontosphaera seminulum,nannofossils,Helicopontosphaera,Helicopontosphaera seminulum,seminulum,
Helicopontosphaera seminulum (q),nannofossils,Helicopontosphaera,Helicopontosphaera seminulum,seminulum,
Helicopontosphaera seminulum lophota,nannofossils,Helicopontosphaera,Helicopontosphaera seminulum lophota,seminulum,lophota
Helicopontosphaera sp.,nannofossils,Helicopontosphaera,Helicopontosphaera sp.,sp.,
Helicopontosphaera sp. (q),nannofossils,Helicopontosphaera,Helicopontosphaera sp.,sp.,
Helicopontosphaera subantarctica (q),nannofossils,Helicopontosphaera,Helicopontosphaera subantarctica,subantarctica,
Helicopontosphaera truncata,nannofossils,Helicopontosphaera,Helicopontosphaera truncata,truncata,
Helicopontosphaera wallichii,nannofossils,Helicopontosphaera,Helicopontosphaera wallichii,wallichii,
Helicopontosphaera wilcoxonii,nannofossils,Helicopontosphaera,Helicopontosphaera wilcoxonii,wilcoxonii,
Helicosphaera ampliaperta,nannofossils,Helicosphaera,Helicosphaera ampliaperta,ampliaperta,
Helicosphaera bramlettei,nannofossils,Helicosphaera,Helicosphaera bramlettei,bramlettei,
Helicosphaera california,nannofossils,Helicosphaera,Helicosphaera california,california,
Helicosphaera carteri,nannofossils,Helicosphaera,Helicosphaera carteri,carteri,
Helicosphaera carteri (q),nannofossils,Helicosphaera,Helicosphaera carteri,carteri,
Helicosphaera columbiana,nannofossils,Helicosphaera,Helicosphaera columbiana,columbiana,
Helicosphaera compacta,nannofossils,Helicosphaera,Helicosphaera compacta,compacta,
Helicosphaera euphratis,nannofossils,Helicosphaera,Helicosphaera euphratis,euphratis,
Helicosphaera granulata,nannofossils,Helicosphaera,Helicosphaera granulata,granulata,
Helicosphaera heezenii,nannofossils,Helicosphaera,Helicosphaera heezenii,heezenii,
Helicosphaera hyalina,nannofossils,Helicosphaera,Helicosphaera hyalina,hyalina,
Helicosphaera intermedia,nannofossils,Helicosphaera,Helicosphaera intermedia,intermedia,
Helicosphaera inversa,nannofossils,Helicosphaera,Helicosphaera inversa,inversa,
Helicosphaera kamptneri,nannofossils,Helicosphaera,Helicosphaera kamptneri,kamptneri,
Helicosphaera lophota,nannofossils,Helicosphaera,Helicosphaera lophota,lophota,
Helicosphaera lophota (q),nannofossils,Helicosphaera,Helicosphaera lophota,lophota,
Helicosphaera minuta,nannofossils,Helicosphaera,Helicosphaera minuta,minuta,
Helicosphaera neogranulata,nannofossils,Helicosphaera,Helicosphaera neogranulata,neogranulata,
Helicosphaera obliqua,nannofossils,Helicosphaera,Helicosphaera obliqua,obliqua,
Helicosphaera perch-nielsenasiae,nannofossils,Helicosphaera,Helicosphaera perch-nielsenasiae,perch-nielsenasiae,
Helicosphaera recta,nannofossils,Helicosphaera,Helicosphaera recta,recta,
Helicosphaera reticulata,nannofossils,Helicosphaera,Helicosphaera reticulata,reticulata,
Helicosphaera rhomba,nannofossils,Helicosphaera,Helicosphaera rhomba,rhomba,
Helicosphaera scissura,nannofossils,Helicosphaera,Helicosphaera scissura,scissura,
Helicosphaera sellii,nannofossils,Helicosphaera,Helicosphaera sellii,sellii,
Helicosphaera sellii (q),nannofossils,Helicosphaera,Helicosphaera sellii,sellii,
Helicosphaera seminulum,nannofossils,Helicosphaera,Helicosphaera seminulum,seminulum,
Helicosphaera sp.,nannofossils,Helicosphaera,Helicosphaera sp.,sp.,
Helicosphaera truncata,nannofossils,Helicosphaera,Helicosphaera truncata,truncata,
Helicosphaera wallichi,nannofossils,Helicosphaera,Helicosphaera wallichi,wallichi,
Helicosphaera wilcoxinii,nannofossils,Helicosphaera,Helicosphaera wilcoxinii,wilcoxinii,
Heliodiscus asteriscus,radiolarians,Heliodiscus,Heliodiscus asteriscus,asteriscus,
Heliodiscus echiniscus,radiolarians,Heliodiscus,Heliodiscus echiniscus,echiniscus,
Heliodiscus echiniscus (q),radiolarians,Heliodiscus,Heliodiscus echiniscus,echiniscus,
Heliodiscus hexasteriscus,radiolarians,Heliodiscus,Heliodiscus hexasteriscus,hexasteriscus,
Heliodiscus pentasteriscus,radiolarians,Heliodiscus,Heliodiscus pentasteriscus,pentasteriscus,
Heliodiscus saturnalis,radiolarians,Heliodiscus,Heliodiscus saturnalis,saturnalis,
Heliodiscus saturnalis (q),radiolarians,Heliodiscus,Heliodiscus saturnalis,saturnalis,
Heliodiscus sp.,radiolarians,Heliodiscus,Heliodiscus sp.,sp.,
Heliodiscus sp. (q),radiolarians,Heliodiscus,Heliodiscus sp.,sp.,
Heliolithus cantabriae,nannofossils,Heliolithus,Heliolithus cantabriae,cantabriae,
Heliolithus cantabriae (q),nannofossils,Heliolithus,Heliolithus cantabriae,cantabriae,
Heliolithus concinnus,nannofossils,Heliolithus,Heliolithus concinnus,concinnus,
Heliolithus conicus,nannofossils,Heliolithus,Heliolithus conicus,conicus,
Heliolithus kleinpellii,nannofossils,Heliolithus,Heliolithus kleinpellii,kleinpellii,
Heliolithus riedelii,nannofossils,Heliolithus,Heliolithus riedelii,riedelii,
Heliolithus sp.,nannofossils,Heliolithus,Heliolithus sp.,sp.,
Heliolithus universus,nannofossils,Heliolithus,Heliolithus universus,universus,
Heliorthus concinnus,nannofossils,Heliorthus,Heliorthus concinnus,concinnus,
Heliorthus distentus,nannofossils,Heliorthus,Heliorthus distentus,distentus,
Heliorthus fallax,nannofossils,Heliorthus,Heliorthus fallax,fallax,
Heliosestilla spicata,radiolarians,Heliosestilla,Heliosestilla spicata,spicata,
Heliostylus sp.,radiolarians,Heliostylus,Heliostylus sp.,sp.,
Helminthopsis wornardti,diatoms,Helminthopsis,Helminthopsis wornardti,wornardti,
Helotholus histricosa,radiolarians,Helotholus,Helotholus histricosa,histricosa,
