dupes and comments,Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance type,Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. color,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Lith. comment,Clast lithology,Clast size,Clast morphology (shape),Clast sorting,Clast color,Clast roundness,Clast roundness rank,Clast lithology comment,Matrix sorting,Clast/matrix texture,Matrix comment,Bioturbation intensity,Bioturbation intensity rank,General comment,File Data,Ship File Links,Shore File Links,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
,344-U1380C-28R-2-A,344,U1380,C,28,28-2,R,2,A,0,12,677.2,677.32,fractured,high [drilling disturbance],6,,sandstone [USGS],,5BG 3/1 (very dark greenish gray),sandstone,sandstone,sand [W22_1],3,coarse sand [W22_2],6,massive bed of medium- to coarse-grained sandstone normally graded and fining upwards,,,,,,,,,well [BP01],,,,,,,,,,,,
,344-U1380C-28R-2-A,344,U1380,C,28,28-2,R,2,A,12,28,677.32,677.48,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with sand [Leg339],5GY 3/1 (very dark greenish gray),clayey  siltstone,clayey siltstone with sand [Leg339],silt [W22_1],2,coarse sand [W22_2],6,"siltstone contains mm-thick schlieren of very coarse-grained sand, chaotically distributed (""rip-up clasts"") ",,,,,,,,,poor [BP01],,,,,,,,,,,,
,344-U1380C-28R-2-A,344,U1380,C,28,28-2,R,2,A,28,100,677.48,678.2,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with sand [Leg339],5GY 3/1 (very dark greenish gray),clayey  siltstone,clayey siltstone with sand [Leg339],silt [W22_1],2,coarse sand [W22_2],6,"siltstone intercalated with several cm-thick layers of fine-grained and medium-grained sandstone,  Beds of sandstone are normally graded and may have erosional contacts. ",,,,,,,,,moderate [BP01],,,common [B06],4,bioturbation common in siltstone.,,,,,,,
,344-U1380C-28R-2-A,344,U1380,C,28,28-2,R,2,A,100,111,678.2,678.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,,,,,
,344-U1380C-28R-CC-A,344,U1380,C,28,28-CC,R,CC,A,0,8,678.31,678.39,fractured,severe [drilling disturbance],7,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone,clayey siltstone,silt [W22_1],2,silt [W22_1],2,"several fragments of siltstone
",,,,,,,,,moderate [BP01],,,slight [B06],2,possibly bioturbation ,,,,,,,
,344-U1380C-28R-CC-A,344,U1380,C,28,28-CC,R,CC,A,8,13,678.39,678.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,,,
,344-U1380C-29R-1-A,344,U1380,C,29,29-1,R,1,A,0,37,680.6,680.97,fractured,severe [drilling disturbance],7,clayey,siltstone [USGS],with sand [Leg339],5GY 3/1 (very dark greenish gray),clayey  siltstone,clayey siltstone with sand [Leg339],silt [W22_1],2,sand [W22_1],3,"siltstone intercalated with cm-thick layers of fine-grained and medium-grained sandstone, ",,,,,,,,,moderate [BP01],,,slight [B06],2,bioturbation common in siltstone.,,,,,,,
,344-U1380C-29R-1-A,344,U1380,C,29,29-1,R,1,A,37,64,680.97,681.24,,,,,,,,,,,,,,Sedimentary breccia at 139 to 144.  Subangular to subrounded pebbled size grains,,,,,,,,,,,,,,IW,,,,,,,
,344-U1380C-29R-2-A,344,U1380,C,29,29-2,R,2,A,0,90,681.24,682.14,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with sand [Leg339],5GY 3/1 (very dark greenish gray),clayey  siltstone,clayey siltstone with sand [Leg339],silt [W22_1],2,sand [W22_1],3,"siltstone intercalated with several cm-thick layers of fine-grained and medium-grained sandstone,  Beds of sandstone are normally graded and may have erosional contacts. At 17 to 26 cm chaotic depositional facies.
Important tectonic deformatiom.
",,,,,,,,,moderate [BP01],,,slight [B06],2,,,,,,,,
,344-U1380C-29R-2-A,344,U1380,C,29,29-2,R,2,A,90,93,682.14,682.17,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 4/1 (dark reddish gray),tuff,tuff,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-29R-2-A,344,U1380,C,29,29-2,R,2,A,93,115,682.17,682.39,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with sand [Leg339],5GY 3/1 (very dark greenish gray),clayey  siltstone,clayey siltstone with sand [Leg339],silt [W22_1],2,sand [W22_1],3,"siltstone intercalated with several cm-thick layers of fine-grained and medium-grained sandstone,  Beds of sandstone are normally graded and may have erosional contacts. At 17 to 26 cm chaotic depositional facies.
Important tectonic deformatiom.
",,,,,,,,,moderate [BP01],,,slight [B06],2,,,,,,,,
,344-U1380C-29R-2-A,344,U1380,C,29,29-2,R,2,A,115,118,682.39,682.42,fractured,high [drilling disturbance],6,,sandstone [USGS],,,sandstone,sandstone,sand [W22_1],3,coarse sand [W22_2],6,"multiple massive sanstone bed with noramel gradding, poorly sorted. subangular clastes",,,,,,,,,poor [BP01],,,,,,,,,,,,
,344-U1380C-29R-2-A,344,U1380,C,29,29-2,R,2,A,118,142,682.42,682.66,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone,sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-29R-2-A,344,U1380,C,29,29-2,R,2,A,142,147,682.66,682.71,fractured,high [drilling disturbance],6,calcareous,siltstone [USGS],,N 6 (gray),calcareous  siltstone,calcareous siltstone,silt [W22_1],2,sand [W22_1],3,siltstone containing coarse sand grains,,,,,,,,,poor [BP01],,,,,,,,,,,,
,344-U1380C-29R-2-A,344,U1380,C,29,29-2,R,2,A,147,150,682.71,682.74,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with sand [Leg339],5GY 3/1 (very dark greenish gray),clayey  siltstone,clayey siltstone with sand [Leg339],silt [W22_1],2,sand [W22_1],3,,,,,,,,,,moderate [BP01],,,,,,,,,,,,
,344-U1380C-29R-3-A,344,U1380,C,29,29-3,R,3,A,0,45,682.74,683.19,fractured,high [drilling disturbance],6,,sandstone [USGS],,,sandstone,sandstone,sand [W22_1],3,coarse sand [W22_2],6,thin to med bedded sandstones normally graded and moderately to poorly sorted.  Small breccia zones (sedimentary?) contains subangular to subrounded clasts that are calcite cemented.,,,,,,,,,poor [BP01],,,,,,,,,,,,
,344-U1380C-29R-3-A,344,U1380,C,29,29-3,R,3,A,45,97,683.19,683.71,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with sand [Leg339],5GY 3/1 (very dark greenish gray),clayey  siltstone,clayey siltstone with sand [Leg339],silt [W22_1],2,sand [W22_1],3,"siltstone intercalated with several cm-thick layers of fine-grained and medium-grained sandstone,  Beds of sandstone are normally graded and may have erosional contacts.",,,,,,,,,moderate [BP01],,,slight [B06],2,,,,,,,,
,344-U1380C-29R-CC-A,344,U1380,C,29,29-CC,R,CC,A,0,20,683.71,683.91,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with sand [Leg339],5GY 3/1 (very dark greenish gray),clayey  siltstone,clayey siltstone with sand [Leg339],silt [W22_1],2,sand [W22_1],3,Highly fracuteer and brecciated by drilling disturbance.,,,,,,,,,moderate [BP01],,,slight [B06],2,,,,,,,,
,344-U1380C-30R-1-A,344,U1380,C,30,30-1,R,1,A,0,61,685.4,686.01,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,10GY 2.5/1 (greenish black),clayey  siltstone,clayey siltstone,fine silt [W22_2],3,fine sand [W22_2],4,,,,,,,,,,,,,moderate [B06],3,"Interlayered sandstones beds that are up 1.5 cm thick.  Normally graded.  Matrix composed of abundant feldspar, rare amphyboles, chert, chlorite, lithic fragments are abundant",,,,,,,
,344-U1380C-30R-1-A,344,U1380,C,30,30-1,R,1,A,61,120,686.01,686.6,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,10Y 3/2 (very dark grayish green),clayey  siltstone,clayey siltstone,medium silt [W22_2],4,medium sand [W22_2],5,,silty clay [Leg178],,,,,,,Less than 2 cm thick from 71 to 73,,,,moderate [B06],3,Interlayered clayey sitlstone with cm thick sandstone layers that are up 1.5 cm thick and normally graded.,,,,,,,
,344-U1380C-30R-2-A,344,U1380,C,30,30-2,R,2,A,0,64,686.6,687.24,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,10Y 3/2 (very dark grayish green),clayey  siltstone,clayey siltstone,fine silt [W22_2],3,medium silt [W22_2],4,,,,,,,,,,,,,heavy [B06],5,Thick bedded interlayered clayey sitlstone.  A a medium bedded horizon at 64 to 87 cm depth is a normally graded layer that goes from clayey siltstone to coarse sandstone.,,,,,,,
,344-U1380C-30R-2-A,344,U1380,C,30,30-2,R,2,A,64,87,687.24,687.47,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone,sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-30R-2-A,344,U1380,C,30,30-2,R,2,A,87,92,687.47,687.52,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,10Y 3/2 (very dark grayish green),clayey  siltstone,clayey siltstone,fine silt [W22_2],3,medium silt [W22_2],4,,,,,,,,,,,,,heavy [B06],5,Thick bedded interlayered clayey sitlstone.  A a medium bedded horizon at 64 to 87 cm depth is a normally graded layer that goes from clayey siltstone to coarse sandstone.,,,,,,,
,344-U1380C-30R-2-A,344,U1380,C,30,30-2,R,2,A,92,93,687.52,687.53,fractured,moderate [drilling disturbance],4,clayey,siltstone [USGS],,10R 3/1 (dark reddish gray),clayey  siltstone,clayey siltstone,fine silt [W22_2],3,coarse sand [W22_2],6,,,,,,,,,,,,,slight [B06],2,Interlayered clayey siltstone contains bedsup to 2 cm thick of medium to coarse sandtone with erosional conatcts.  Sedimentary dikes filled with med to coarse sand crosscut across bedding at 116 and 127 cm.  Both are ~ 1 cm thick.  there is a 1cm reddsih brown layer of same matrix composition at 131 to 132 cm. ,,,,,,,
,344-U1380C-30R-2-A,344,U1380,C,30,30-2,R,2,A,93,104,687.53,687.64,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 4/3 (weak red),tuff,tuff,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-30R-2-A,344,U1380,C,30,30-2,R,2,A,104,113,687.64,687.73,fractured,moderate [drilling disturbance],4,clayey,siltstone [USGS],,10R 3/1 (dark reddish gray),clayey  siltstone,clayey siltstone,fine silt [W22_2],3,coarse sand [W22_2],6,,,,,,,,,,,,,slight [B06],2,Interlayered clayey siltstone contains bedsup to 2 cm thick of medium to coarse sandtone with erosional conatcts.  Sedimentary dikes filled with med to coarse sand crosscut across bedding at 116 and 127 cm.  Both are ~ 1 cm thick.  there is a 1cm reddsih brown layer of same matrix composition at 131 to 132 cm. ,,,,,,,
,344-U1380C-30R-2-A,344,U1380,C,30,30-2,R,2,A,113,117,687.73,687.77,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 4/1 (dark reddish gray),tuff,tuff,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-30R-2-A,344,U1380,C,30,30-2,R,2,A,117,132,687.77,687.92,fractured,moderate [drilling disturbance],4,clayey,siltstone [USGS],,10R 3/1 (dark reddish gray),clayey  siltstone,clayey siltstone,fine silt [W22_2],3,coarse sand [W22_2],6,,,,,,,,,,,,,slight [B06],2,Interlayered clayey siltstone contains bedsup to 2 cm thick of medium to coarse sandtone with erosional conatcts.  Sedimentary dikes filled with med to coarse sand crosscut across bedding at 116 and 127 cm.  Both are ~ 1 cm thick.  there is a 1cm reddsih brown layer of same matrix composition at 131 to 132 cm. ,,,,,,,
,344-U1380C-30R-2-A,344,U1380,C,30,30-2,R,2,A,132,133,687.92,687.93,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 3/2 (dusky red),tuff,tuff,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-30R-2-A,344,U1380,C,30,30-2,R,2,A,133,144,687.93,688.04,fractured,moderate [drilling disturbance],4,clayey,siltstone [USGS],,10R 3/1 (dark reddish gray),clayey  siltstone,clayey siltstone,fine silt [W22_2],3,coarse sand [W22_2],6,,,,,,,,,,,,,slight [B06],2,Interlayered clayey siltstone contains bedsup to 2 cm thick of medium to coarse sandtone with erosional conatcts.  Sedimentary dikes filled with med to coarse sand crosscut across bedding at 116 and 127 cm.  Both are ~ 1 cm thick.  there is a 1cm reddsih brown layer of same matrix composition at 131 to 132 cm. ,,,,,,,
,344-U1380C-30R-CC-A,344,U1380,C,30,30-CC,R,CC,A,0,21,688.04,688.25,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,10R 3/1 (dark reddish gray),clayey  siltstone,clayey siltstone,fine silt [W22_2],3,coarse sand [W22_2],6,,,,,,,,,,,,,slight [B06],2,,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,0,6,690.3,690.36,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,10R 3/2 (dusky red),clayey  siltstone,clayey siltstone,fine silt [W22_2],3,coarse sand [W22_2],6,,,,,,,,,,,,,slight [B06],2,Interlayered clayey sitlstone with cm thick sandstone layers that are up 1.5 cm thick and normally graded.,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,6,20,690.36,690.5,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 4/3 (weak red),tuff ,tuff ,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,20,24,690.5,690.54,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,10R 3/2 (dusky red),clayey  siltstone ,clayey siltstone ,fine silt [W22_2],3,coarse sand [W22_2],6,,,,,,,,,,,,,slight [B06],2,Interlayered clayey sitlstone with cm thick sandstone layers that are up 1.5 cm thick and normally graded.,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,24,30,690.54,690.6,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone ,sandstone ,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,30,31,690.6,690.61,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic carbonate [Leg339],10R 3/2 (dusky red),clayey  siltstone ,clayey siltstone  with biogenic carbonate [Leg339],fine silt [W22_2],3,coarse sand [W22_2],6,,,,,,,,,,,,,,,"Interlayered clayey sitlstone with cm thick sandstone layers that are up to 2.5 cm thick and normally graded.  the reddish brown layers are medium bedded are intercalated with the sandstone layers.  Calcite filled vein at 42 cm.
Matrix composition is feldspar, rare amphybole some chert and calcite.  Llithic fragments are abundant.",,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,31,41,690.61,690.71,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 4/3 (weak red),tuff ,tuff ,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,41,45,690.71,690.75,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic carbonate [Leg339],10R 3/2 (dusky red),clayey  siltstone ,clayey siltstone  with biogenic carbonate [Leg339],fine silt [W22_2],3,coarse sand [W22_2],6,,,,,,,,,,,,,,,"Interlayered clayey sitlstone with cm thick sandstone layers that are up to 2.5 cm thick and normally graded.  the reddish brown layers are medium bedded are intercalated with the sandstone layers.  Calcite filled vein at 42 cm.
Matrix composition is feldspar, rare amphybole some chert and calcite.  Llithic fragments are abundant.",,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,45,49,690.75,690.79,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 4/3 (weak red),tuff ,tuff ,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,49,53,690.79,690.83,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone ,sandstone ,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,53,67,690.83,690.97,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic carbonate [Leg339],10R 3/2 (dusky red),clayey  siltstone ,clayey siltstone  with biogenic carbonate [Leg339],fine silt [W22_2],3,coarse sand [W22_2],6,,,,,,,,,,,,,,,"Interlayered clayey sitlstone with cm thick sandstone layers that are up to 2.5 cm thick and normally graded.  the reddish brown layers are medium bedded are intercalated with the sandstone layers.  Calcite filled vein at 42 cm.
Matrix composition is feldspar, rare amphybole some chert and calcite.  Llithic fragments are abundant.",,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,67,73,690.97,691.03,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 3/2 (dusky red),tuff ,tuff ,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,73,74,691.03,691.04,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic carbonate [Leg339],10R 3/2 (dusky red),clayey  siltstone ,clayey siltstone  with biogenic carbonate [Leg339],fine silt [W22_2],3,coarse sand [W22_2],6,,,,,,,,,,,,,,,"Interlayered clayey sitlstone with cm thick sandstone layers that are up to 2.5 cm thick and normally graded.  the reddish brown layers are medium bedded are intercalated with the sandstone layers.  Calcite filled vein at 42 cm.
Matrix composition is feldspar, rare amphybole some chert and calcite.  Llithic fragments are abundant.",,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,74,75,691.04,691.05,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,10R 3/2 (dusky red),clayey  siltstone ,clayey siltstone ,fine silt [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,,,Normally graded med bedded sandstone.,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,75,80,691.05,691.1,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone ,sandstone ,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,80,81,691.1,691.11,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,10R 3/2 (dusky red),clayey  siltstone ,clayey siltstone ,fine silt [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,,,Normally graded med bedded sandstone.,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,81,91,691.11,691.21,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 4/3 (weak red),tuff ,tuff ,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,91,92,691.21,691.22,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,10R 3/2 (dusky red),clayey  siltstone ,clayey siltstone ,fine silt [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,,,Normally graded med bedded sandstone.,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,92,112,691.22,691.42,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone ,sandstone ,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,112,116,691.42,691.46,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 4/3 (weak red),tuff ,tuff ,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,116,122,691.46,691.52,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic carbonate [Leg339],N 3 (very dark gray),clayey  siltstone ,clayey siltstone  with biogenic carbonate [Leg339],very fine silt [W22_2],2,medium sand [W22_2],5,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,122,124,691.52,691.54,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 4/3 (weak red),tuff ,tuff ,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,124,129,691.54,691.59,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic carbonate [Leg339],N 3 (very dark gray),clayey  siltstone ,clayey siltstone  with biogenic carbonate [Leg339],very fine silt [W22_2],2,medium sand [W22_2],5,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,129,146,691.59,691.76,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 3/2 (dusky red),tuff ,tuff ,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-31R-1-A,344,U1380,C,31,31-1,R,1,A,146,150,691.76,691.8,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic carbonate [Leg339],N 3 (very dark gray),clayey  siltstone ,clayey siltstone  with biogenic carbonate [Leg339],very fine silt [W22_2],2,medium sand [W22_2],5,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-31R-2-A,344,U1380,C,31,31-2,R,2,A,0,9,691.8,691.89,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone ,sandstone ,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-31R-2-A,344,U1380,C,31,31-2,R,2,A,9,10,691.89,691.9,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic carbonate [Leg339],5YR 3/2 (dark reddish brown),clayey  siltstone ,clayey siltstone  with biogenic carbonate [Leg339],fine silt [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,,,"Interlayered clayey sitlstone with 2 thick bedeed sandstone layers at 1 to 29 and  44 to 53 the reddish brown layers are medium bedded are intercalated with the sandstone layers and becoming more grayish downcore.  These are well sorted, normally garded and fine to medium sized.  Matrix composition is feldspar, rare amphybole some chert and calcite.  Llithic fragments are abundant.  Extremelly fracture due to drilling disturbance.",,,,,,,
,344-U1380C-31R-2-A,344,U1380,C,31,31-2,R,2,A,10,24,691.9,692.04,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 3/2 (dusky red),tuff ,tuff ,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
