Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top[cm] [cm],Bottom[cm] [cm],Top Depth[m] [m],Bottom Depth[m] [m],Color(name),PREFIX,PRINCIPALLITHOLOGY,Classification,SUFFIX,COMPLETE NAME,"Dominantgrain size(Wentworth, 1922)",Clastic grainRoundness,LITHIFICATION,LITHOLOGY COMMENTS,File Data
334-U1379C-69X-3-A,334,U1379,C,69,69-3,X,3,A,33,125,577.73,578.65,5GY 2.5/1,silty,sand [S54],"Shepard, 1954",,silty sand,sand [U14W22],subangular (Default),consolidated,Chaotic deposit of mixed coarse and fine sand. Subangular to subrounded. Coarse sand appears in lenses.,
334-U1379C-69X-4-A,334,U1379,C,69,69-4,X,4,A,0,150,578.65,580.15,5GY 2.5/1,silty,sand [S54],"Shepard, 1954",,silty sand,sand [U14W22],subangular (Default),consolidated,,
334-U1379C-69X-5-A,334,U1379,C,69,69-5,X,5,A,0,41,580.15,580.56,5GY 2.5/1,silty,sand [S54],"Shepard, 1954",,silty sand,sand [U14W22],subangular (Default),consolidated,,
334-U1379C-69X-5-A,334,U1379,C,69,69-5,X,5,A,41,108,580.56,581.23,10GY 2.5/1,,clay [S54],"Shepard, 1954",,clay,clay [U14W22],,consolidated,clay deposits with silt drapped laminations. silty draps are black in colour. clays vary from light to dark grey.,
334-U1379C-69X-5-A,334,U1379,C,69,69-5,X,5,A,108,119,581.23,581.34,5GY 2.5/1,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,consolidated,"parallel lamianted sitly clay with pinkish colour ate base if unit, smear slide indicates glass shards present.",
334-U1379C-69X-5-A,334,U1379,C,69,69-5,X,5,A,119,150,581.34,581.65,5GY 2.5/1,,sand [S54],"Shepard, 1954",,sand,sand [U14W22],,consolidated,,
334-U1379C-69X-6-A,334,U1379,C,69,69-6,X,6,A,0,34,581.65,581.99,5GY 2.5/1,,sand [S54],"Shepard, 1954",,sand,sand [U14W22],,consolidated,,
334-U1379C-69X-6-A,334,U1379,C,69,69-6,X,6,A,34,51,581.99,582.16,5GY 2.5/1,clay,silt [S54],"Shepard, 1954",,clay silt,silt [U14W22],,consolidated,mixed layer with lamination and larger rounded clasts in a clayey silt matrix,
334-U1379C-69X-6-A,334,U1379,C,69,69-6,X,6,A,51,90,582.16,582.55,2.5YR 5/1,,tephra [F&S84],"Fisher and Schminke, 1984",,tephra,silt [U14W22],,consolidated,sequence of strongly bedded (cross and incined as well as parallel laminations) that show some bioturbation features in between and rudimentary fining upward.,
334-U1379C-69X-6-A,334,U1379,C,69,69-6,X,6,A,90,117,582.55,582.82,5GY 2.5/1,silty,sand [S54],"Shepard, 1954",,silty sand,sand [U14W22],,consolidated,sequence of sand with some cross and parallel bedding,
334-U1379C-69X-6-A,334,U1379,C,69,69-6,X,6,A,117,119,582.82,582.84,2.5YR 5/1,,tephra [F&S84],"Fisher and Schminke, 1984",,tephra,silt [U14W22],,consolidated,,
334-U1379C-69X-6-A,334,U1379,C,69,69-6,X,6,A,119,150,582.84,583.15,5GY 2.5/1,silty,sand [S54],"Shepard, 1954",,silty sand,sand [U14W22],,consolidated,sequence of sand with some cross and parallel bedding,
334-U1379C-69X-7-A,334,U1379,C,69,69-7,X,7,A,0,84,583.15,583.99,5GY 2.5/1,silty,sand [S54],"Shepard, 1954",,silty sand,sand [U14W22],,consolidated,sequence of sand with some cross and parallel bedding,
334-U1379C-69X-CC-A,334,U1379,C,69,69-CC,X,CC,A,0,17,583.99,584.16,5GY 2.5/1,silty,sand [S54],"Shepard, 1954",,silty sand,sand [U14W22],,consolidated,sequence of sand with some cross and parallel bedding,
334-U1379C-69X-CC-A,334,U1379,C,69,69-CC,X,CC,A,17,39,584.16,584.38,5GY 2.5/1,sandy,silty clay [S54],"Shepard, 1954",,sandy silty clay,clay [U14W22],,consolidated,fining upward within the layer,
334-U1379C-70X-1-A,334,U1379,C,70,70-1,X,1,A,0,95,584.3,585.25,10Y 2.5/1,silty,sand [S54],"Shepard, 1954",,silty sand,sand [U14W22],,consolidated,,
334-U1379C-70X-1-A,334,U1379,C,70,70-1,X,1,A,95,150,585.25,585.8,10Y 2.5/1,,sand-silt-clay [S54],"Shepard, 1954",,sand-silt-clay,clay [U14W22],,consolidated,lamination and bedding of clay to fine sand laminaes and beds,
334-U1379C-70X-2-A,334,U1379,C,70,70-2,X,2,A,0,23,585.8,586.03,10Y 2.5/1,,sand-silt-clay [S54],"Shepard, 1954",,sand-silt-clay,clay [U14W22],,consolidated,lamination and bedding of clay to fine sand laminaes and beds,
334-U1379C-70X-2-A,334,U1379,C,70,70-2,X,2,A,23,28,586.03,586.08,2.5YR 4/1,,tephra [F&S84],"Fisher and Schminke, 1984",,tephra,silt [U14W22],,cemented,some lamination in the lower part,
334-U1379C-70X-2-A,334,U1379,C,70,70-2,X,2,A,28,150,586.08,587.3,10Y 2.5/1,,sand [S54],"Shepard, 1954",,sand,fine sand [U14W22],,consolidated,massive vaguely normal graded layer that shows some rip-up clasts made out of clay,
334-U1379C-70X-3-A,334,U1379,C,70,70-3,X,3,A,0,66,587.3,587.96,10Y 2.5/1,,sand [S54],"Shepard, 1954",,sand,fine sand [U14W22],,consolidated,massive vaguely normal graded layer that shows some rip-up clasts made out of clay,
334-U1379C-70X-3-A,334,U1379,C,70,70-3,X,3,A,66,86,587.96,588.16,2.5YR 5/1,,tephra [F&S84],"Fisher and Schminke, 1984",,tephra,silt [U14W22],,cemented,lamination and mixing with the pelagic sedimentation. ,
334-U1379C-70X-3-A,334,U1379,C,70,70-3,X,3,A,86,150,588.16,588.8,10Y 2.5/1,,sand [S54],"Shepard, 1954",,sand,sand [U14W22],,consolidated,,
334-U1379C-70X-4-A,334,U1379,C,70,70-4,X,4,A,0,27,588.8,589.07,10Y 2.5/1,,sand [S54],"Shepard, 1954",,sand,sand [U14W22],,consolidated,,
334-U1379C-70X-4-A,334,U1379,C,70,70-4,X,4,A,27,30,589.07,589.1,10Y 2.5/1,,clay [S54],"Shepard, 1954",,clay,clay [U14W22],,consolidated,,
334-U1379C-70X-4-A,334,U1379,C,70,70-4,X,4,A,30,124,589.1,590.04,10Y 2.5/1,,sand [S54],"Shepard, 1954",,sand,sand [U14W22],,consolidated,,
334-U1379C-70X-5-A,334,U1379,C,70,70-5,X,5,A,0,88,590.04,590.92,10Y 2.5/1,,sand [S54],"Shepard, 1954",,sand,sand [U14W22],,consolidated,,
334-U1379C-70X-5-A,334,U1379,C,70,70-5,X,5,A,88,133,590.92,591.37,2.5YR 5/1,,tephra [F&S84],"Fisher and Schminke, 1984",,tephra,silt [U14W22],,cemented,lamination and mixing with the pelagic sedimentation. ,
334-U1379C-70X-5-A,334,U1379,C,70,70-5,X,5,A,133,150,591.37,591.54,10Y 2.5/1,,sand [S54],"Shepard, 1954",,sand,fine sand [U14W22],,consolidated,,
334-U1379C-70X-6-A,334,U1379,C,70,70-6,X,6,A,0,26,591.54,591.8,10Y 2.5/1,,sand [S54],"Shepard, 1954",,sand,fine sand [U14W22],,consolidated,,
334-U1379C-70X-6-A,334,U1379,C,70,70-6,X,6,A,26,35,591.8,591.89,2.5YR 5/1,,tephra [F&S84],"Fisher and Schminke, 1984",,tephra,silt [U14W22],,cemented,some lamination (mm scale) in the upper part,
334-U1379C-70X-6-A,334,U1379,C,70,70-6,X,6,A,35,46,591.89,592,10Y 2.5/1,,sand-silt-clay [S54],"Shepard, 1954",,sand-silt-clay,clay [U14W22],,consolidated,lamination and bedding of clay to fine sand laminaes and beds,
334-U1379C-70X-6-A,334,U1379,C,70,70-6,X,6,A,46,63,592,592.17,10Y 2.5/1,,clayey sand [S54],"Shepard, 1954",,clayey sand,sand [U14W22],,consolidated,,
334-U1379C-70X-6-A,334,U1379,C,70,70-6,X,6,A,63,74,592.17,592.28,10Y 2.5/1,,clay [S54],"Shepard, 1954",,clay,clay [U14W22],,consolidated,,
334-U1379C-70X-6-A,334,U1379,C,70,70-6,X,6,A,74,90,592.28,592.44,10Y 2.5/1,,clayey sand [S54],"Shepard, 1954",,clayey sand,sand [U14W22],,consolidated,,
334-U1379C-70X-6-A,334,U1379,C,70,70-6,X,6,A,90,150,592.44,593.04,10Y 2.5/1,,clay [S54],"Shepard, 1954",,clay,clay [U14W22],,consolidated,,
334-U1379C-70X-7-A,334,U1379,C,70,70-7,X,7,A,0,71,593.04,593.75,10Y 2.5/1,,clay [S54],"Shepard, 1954",,clay,clay [U14W22],,consolidated,,
334-U1379C-70X-CC-A,334,U1379,C,70,70-CC,X,CC,A,0,49,593.75,594.24,10Y 2.5/1,,clay [S54],"Shepard, 1954",,clay,clay [U14W22],,consolidated,,
334-U1379C-71X-1-A,334,U1379,C,71,71-1,X,1,A,0,150,593.9,595.4,10Y 2.5/1,,clay [S54],"Shepard, 1954",,clay,clay [U14W22],,well consolidated,,
334-U1379C-71X-2-A,334,U1379,C,71,71-2,X,2,A,0,150,595.4,596.9,10Y 2.5/1,,clay [S54],"Shepard, 1954",,clay,clay [U14W22],,well consolidated,,
334-U1379C-71X-3-A,334,U1379,C,71,71-3,X,3,A,0,100,596.9,597.9,10Y 2.5/1,,clay [S54],"Shepard, 1954",,clay,clay [U14W22],,well consolidated,,
334-U1379C-71X-4-A,334,U1379,C,71,71-4,X,4,A,0,96,597.9,598.86,10Y 2.5/1,,clay [S54],"Shepard, 1954",,clay,clay [U14W22],,well consolidated,,
334-U1379C-71X-5-A,334,U1379,C,71,71-5,X,5,A,0,150,598.86,600.36,10Y 2.5/1,,clay [S54],"Shepard, 1954",,clay,clay [U14W22],,well consolidated,,
334-U1379C-71X-6-A,334,U1379,C,71,71-6,X,6,A,0,150,600.36,601.86,10Y 2.5/1,,clay [S54],"Shepard, 1954",,clay,clay [U14W22],,well consolidated,,
334-U1379C-71X-7-A,334,U1379,C,71,71-7,X,7,A,0,110,601.86,602.96,10Y 2.5/1,,clay [S54],"Shepard, 1954",,clay,clay [U14W22],,well consolidated,,
334-U1379C-71X-8-A,334,U1379,C,71,71-8,X,8,A,0,49,602.96,603.45,10Y 2.5/1,,clay [S54],"Shepard, 1954",,clay,clay [U14W22],,well consolidated,,
334-U1379C-71X-CC-A,334,U1379,C,71,71-CC,X,CC,A,0,39,603.45,603.84,10Y 2.5/1,,clay [S54],"Shepard, 1954",,clay,clay [U14W22],,well consolidated,,
334-U1379C-72X-1-A,334,U1379,C,72,72-1,X,1,A,0,90,603.5,604.4,10GY 3/1,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,consolidated,one unit of fining upwards silty clay,
334-U1379C-72X-2-A,334,U1379,C,72,72-2,X,2,A,0,120,604.4,605.6,10GY 3/1,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,consolidated,one unit of fining upwards silty clay,
334-U1379C-72X-3-A,334,U1379,C,72,72-3,X,3,A,0,135,605.6,606.95,10GY 3/1,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,consolidated,one unit of fining upwards silty clay,
334-U1379C-72X-CC-A,334,U1379,C,72,72-CC,X,CC,A,0,40,606.95,607.35,10GY 3/1,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,consolidated,one unit of fining upwards silty clay,
334-U1379C-73X-1-A,334,U1379,C,73,73-1,X,1,A,0,150,612.4,613.9,5GY 3/1,sandy,clayey silt [S54],"Shepard, 1954",,sandy clayey silt,silt [U14W22],,consolidated,"fining upward unit ranging from sandy clayey silt at the base to silty clay at the top,",
334-U1379C-73X-2-A,334,U1379,C,73,73-2,X,2,A,0,150,613.9,615.4,5GY 3/1,sandy,clayey silt [S54],"Shepard, 1954",,sandy clayey silt,silt [U14W22],,consolidated,"fining upward unit ranging from sandy clayey silt at the base to silty clay at the top,",
334-U1379C-73X-3-A,334,U1379,C,73,73-3,X,3,A,0,150,615.4,616.9,5GY 3/1,sandy,clayey silt [S54],"Shepard, 1954",,sandy clayey silt,silt [U14W22],,consolidated,"fining upward unit ranging from sandy clayey silt at the base to silty clay at the top,",
334-U1379C-73X-4-A,334,U1379,C,73,73-4,X,4,A,0,150,616.9,618.4,5GY 3/1,sandy,clayey silt [S54],"Shepard, 1954",,sandy clayey silt,silt [U14W22],,consolidated,"fining upward unit ranging from sandy clayey silt at the base to silty clay at the top,",
334-U1379C-73X-5-A,334,U1379,C,73,73-5,X,5,A,0,150,618.4,619.9,5GY 3/1,sandy,clayey silt [S54],"Shepard, 1954",,sandy clayey silt,silt [U14W22],,consolidated,"fining upward unit ranging from sandy clayey silt at the base to silty clay at the top,",
334-U1379C-73X-6-A,334,U1379,C,73,73-6,X,6,A,0,36,619.9,620.26,5GY 3/1,sandy,clayey silt [S54],"Shepard, 1954",,sandy clayey silt,silt [U14W22],,consolidated,"fining upward unit ranging from sandy clayey silt at the base to silty clay at the top,",
334-U1379C-73X-6-A,334,U1379,C,73,73-6,X,6,A,36,45,620.26,620.35,5YR 4/1,,tephra [F&S84],"Fisher and Schminke, 1984",,tephra,fine silt [U14W22],,consolidated,,
334-U1379C-73X-6-A,334,U1379,C,73,73-6,X,6,A,45,120,620.35,621.1,5GY 3/1,sandy,clayey silt [S54],"Shepard, 1954",,sandy clayey silt,silt [U14W22],,consolidated,,
334-U1379C-73X-7-A,334,U1379,C,73,73-7,X,7,A,0,39,621.1,621.49,5GY 3/1,sandy,clayey silt [S54],"Shepard, 1954",,sandy clayey silt,silt [U14W22],,consolidated,,
334-U1379C-73X-7-A,334,U1379,C,73,73-7,X,7,A,39,41,621.49,621.51,5YR 4/1,,tephra [F&S84],"Fisher and Schminke, 1984",,tephra,fine sand [U14W22],,consolidated,,
334-U1379C-73X-7-A,334,U1379,C,73,73-7,X,7,A,41,78,621.51,621.88,5GY 3/1,sandy,clayey silt [S54],"Shepard, 1954",,sandy clayey silt,silt [U14W22],,consolidated,,
334-U1379C-73X-CC-A,334,U1379,C,73,73-CC,X,CC,A,0,42,621.88,622.3,10Y 3/1,,clayey silt [S54],"Shepard, 1954",,clayey silt,silt [U14W22],,cemented,some levels of fine- to medium-grain sandy layers interbedded within.,
334-U1379C-73X-CC-A,334,U1379,C,73,73-CC,X,CC,A,0,42,621.88,622.3,5GY 3/1,sandy,clayey silt [S54],"Shepard, 1954",,sandy clayey silt,silt [U14W22],,consolidated,,
334-U1379C-74X-1-A,334,U1379,C,74,74-1,X,1,A,0,150,622,623.5,10Y 3/1,,clayey silt [S54],"Shepard, 1954",,clayey silt,silt [U14W22],,cemented,some levels of fine- to medium-grain sandy layers interbedded within.,
334-U1379C-74X-2-A,334,U1379,C,74,74-2,X,2,A,0,140,623.5,624.9,10Y 3/1,,clayey silt [S54],"Shepard, 1954",,clayey silt,silt [U14W22],,cemented,some levels of fine- to medium-grain sandy layers interbedded within.,
334-U1379C-74X-2-A,334,U1379,C,74,74-2,X,2,A,140,150,624.9,625,5GY 3/1,,sandstone [S54],"Shepard, 1954",,sandstone,very fine sand [U14W22],subangular (Default),cemented,,
334-U1379C-74X-3-A,334,U1379,C,74,74-3,X,3,A,0,18,625,625.18,5GY 3/1,,sandstone [S54],"Shepard, 1954",,sandstone,very fine sand [U14W22],subangular (Default),cemented,,
334-U1379C-74X-3-A,334,U1379,C,74,74-3,X,3,A,18,60,625.18,625.6,10Y 3/1,,clayey silt [S54],"Shepard, 1954",,clayey silt,silt [U14W22],,cemented,predominantly greenish grey cleyey silt with sandy pockets.,
334-U1379C-74X-4-A,334,U1379,C,74,74-4,X,4,A,0,107,625.6,626.67,10Y 3/1,,clayey silt [S54],"Shepard, 1954",,clayey silt,silt [U14W22],,cemented,predominantly greenish grey cleyey silt with sandy pockets.,
334-U1379C-74X-5-A,334,U1379,C,74,74-5,X,5,A,0,150,626.67,628.17,10Y 3/1,,clayey silt [S54],"Shepard, 1954",,clayey silt,silt [U14W22],,cemented,predominantly greenish grey cleyey silt with sandy pockets.,
334-U1379C-74X-6-A,334,U1379,C,74,74-6,X,6,A,0,100,628.17,629.17,10Y 3/1,,clayey silt [S54],"Shepard, 1954",,clayey silt,silt [U14W22],,cemented,predominantly greenish grey cleyey silt with sandy pockets.,
334-U1379C-74X-7-A,334,U1379,C,74,74-7,X,7,A,0,61,629.17,629.78,10Y 3/1,,clayey silt [S54],"Shepard, 1954",,clayey silt,silt [U14W22],,cemented,predominantly greenish grey cleyey silt with sandy pockets.,
334-U1379C-74X-CC-A,334,U1379,C,74,74-CC,X,CC,A,0,24,629.78,630.02,10Y 3/1,,clayey silt [S54],"Shepard, 1954",,clayey silt,silt [U14W22],,cemented,predominantly greenish grey cleyey silt with sandy pockets.,
334-U1379C-75X-1-A,334,U1379,C,75,75-1,X,1,A,0,150,631.7,633.2,10Y 3/1,,silty sand [S54],"Shepard, 1954",,silty sand,very fine sand [U14W22],,cemented,Calcareous cemented very fine sand with interbedded lenses of fine to medium grained sand.,
334-U1379C-75X-2-A,334,U1379,C,75,75-2,X,2,A,0,123,633.2,634.43,10Y 3/1,,silty sand [S54],"Shepard, 1954",,silty sand,very fine sand [U14W22],,cemented,Calcareous cemented very fine sand with interbedded lenses of fine to medium grained sand.,
334-U1379C-75X-3-A,334,U1379,C,75,75-3,X,3,A,0,58,634.43,635.01,10Y 3/1,,silty sand [S54],"Shepard, 1954",,silty sand,very fine sand [U14W22],,cemented,Calcareous cemented very fine sand with interbedded lenses of fine to medium grained sand.,
334-U1379C-75X-3-A,334,U1379,C,75,75-3,X,3,A,58,59.5,635.01,635.025,N 4,,tephra [F&S84],"Fisher and Schminke, 1984",,tephra,very fine sand [U14W22],,lithified,,
334-U1379C-75X-3-A,334,U1379,C,75,75-3,X,3,A,59.5,108,635.025,635.51,10Y 3/1,,silty sand [S54],"Shepard, 1954",,silty sand,very fine sand [U14W22],,cemented,Calcareous cemented very fine sand with interbedded lenses of fine to medium grained sand.,
334-U1379C-75X-4-A,334,U1379,C,75,75-4,X,4,A,0,48,635.51,635.99,10Y 3/1,,silty sand [S54],"Shepard, 1954",,silty sand,very fine sand [U14W22],,cemented,Calcareous cemented very fine sand with interbedded lenses of fine to medium grained sand.,
334-U1379C-75X-4-A,334,U1379,C,75,75-4,X,4,A,48,52,635.99,636.03,N 4,,tephra [F&S84],"Fisher and Schminke, 1984",,tephra,very fine sand [U14W22],,lithified,,
334-U1379C-75X-4-A,334,U1379,C,75,75-4,X,4,A,52,127,636.03,636.78,10Y 3/1,,silty sand [S54],"Shepard, 1954",,silty sand,very fine sand [U14W22],,cemented,Calcareous cemented very fine sand with interbedded lenses of fine to medium grained sand.,
334-U1379C-75X-5-A,334,U1379,C,75,75-5,X,5,A,0,150,636.78,638.28,10Y 3/1,,silty sand [S54],"Shepard, 1954",,silty sand,very fine sand [U14W22],,cemented,Calcareous cemented very fine sand with interbedded lenses of fine to medium grained sand.,
334-U1379C-75X-6-A,334,U1379,C,75,75-6,X,6,A,0,150,638.28,639.78,10Y 3/1,,silty sand [S54],"Shepard, 1954",,silty sand,very fine sand [U14W22],,cemented,Calcareous cemented very fine sand with interbedded lenses of fine to medium grained sand.,
334-U1379C-75X-7-A,334,U1379,C,75,75-7,X,7,A,0,142,639.78,641.2,10Y 3/1,,silty sand [S54],"Shepard, 1954",,silty sand,very fine sand [U14W22],,cemented,Calcareous cemented very fine sand with interbedded lenses of fine to medium grained sand.,
334-U1379C-75X-CC-A,334,U1379,C,75,75-CC,X,CC,A,0,41,641.2,641.61,10Y 3/1,,silty sand [S54],"Shepard, 1954",,silty sand,very fine sand [U14W22],,cemented,Calcareous cemented very fine sand with interbedded lenses of fine to medium grained sand.,
334-U1379C-76X-1-A,334,U1379,C,76,76-1,X,1,A,25,150,641.55,642.8,10Y 3/1,,silty sand [S54],"Shepard, 1954",,silty sand,very fine sand [U14W22],subangular (Default),cemented,Calcareous cemented very fine sand with interbedded lenses of fine to medium grained sand.,
334-U1379C-76X-2-A,334,U1379,C,76,76-2,X,2,A,0,123,642.8,644.03,10Y 3/1,,silty sand [S54],"Shepard, 1954",,silty sand,very fine sand [U14W22],subangular (Default),cemented,Calcareous cemented very fine sand with interbedded lenses of fine to medium grained sand.,
334-U1379C-76X-3-A,334,U1379,C,76,76-3,X,3,A,0,150,644.03,645.53,10Y 3/1,,silty sand [S54],"Shepard, 1954",,silty sand,very fine sand [U14W22],subangular (Default),cemented,Calcareous cemented very fine sand with interbedded lenses of fine to medium grained sand.,
334-U1379C-76X-4-A,334,U1379,C,76,76-4,X,4,A,0,75,645.53,646.28,10Y 3/1,,silty sand [S54],"Shepard, 1954",,silty sand,very fine sand [U14W22],subangular (Default),cemented,Calcareous cemented very fine sand with interbedded lenses of fine to medium grained sand.,
334-U1379C-76X-CC-A,334,U1379,C,76,76-CC,X,CC,A,0,41,646.28,646.69,10Y 3/1,,silty sand [S54],"Shepard, 1954",,silty sand,very fine sand [U14W22],subangular (Default),cemented,Calcareous cemented very fine sand with interbedded lenses of fine to medium grained sand.,
334-U1379C-77X-1-A,334,U1379,C,77,77-1,X,1,A,0,108,645.8,646.88,,,,,,,,subangular (Default),,,
334-U1379C-77X-1-A,334,U1379,C,77,77-1,X,1,A,0,150,645.8,647.3,10Y 3/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,very fine sand [U14W22],,consolidated,Carbonate cement,
334-U1379C-77X-1-A,334,U1379,C,77,77-1,X,1,A,108,111,646.88,646.91,10YR 5/1,,tephra [F&S84],"Fisher and Schminke, 1984",,tephra,very fine sand [U14W22],,lithified,,
334-U1379C-77X-1-A,334,U1379,C,77,77-1,X,1,A,111,150,646.91,647.3,10Y 3/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,very fine sand [U14W22],subangular (Default),consolidated,Carbonate cement,
334-U1379C-77X-2-A,334,U1379,C,77,77-2,X,2,A,0,150,647.3,648.8,10Y 3/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,very fine sand [U14W22],subangular (Default),consolidated,Carbonate cement,
334-U1379C-77X-3-A,334,U1379,C,77,77-3,X,3,A,0,130,648.8,650.1,10Y 3/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,very fine sand [U14W22],subangular (Default),consolidated,Carbonate cement,
334-U1379C-77X-4-A,334,U1379,C,77,77-4,X,4,A,0,48,650.1,650.58,10Y 3/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,very fine sand [U14W22],subangular (Default),consolidated,Carbonate cement,
334-U1379C-77X-CC-A,334,U1379,C,77,77-CC,X,CC,A,0,40,650.58,650.98,10Y 3/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,very fine sand [U14W22],subangular (Default),consolidated,Carbonate cement,
334-U1379C-78X-1-A,334,U1379,C,78,78-1,X,1,A,0,150,651,652.5,10Y 3/1,,sandy silt [S54],"Shepard, 1954",,sandy silt,silt [U14W22],,cemented,Calcareous cemented silt with interbedded lenses of fine to medium-grained sand.,
334-U1379C-78X-2-A,334,U1379,C,78,78-2,X,2,A,0,150,652.5,654,10Y 3/1,,sandy silt [S54],"Shepard, 1954",,sandy silt,silt [U14W22],,cemented,Calcareous cemented silt with interbedded lenses of fine to medium-grained sand.,
334-U1379C-78X-3-A,334,U1379,C,78,78-3,X,3,A,0,150,654,655.5,10Y 3/1,,sandy silt [S54],"Shepard, 1954",,sandy silt,silt [U14W22],,cemented,Calcareous cemented silt with interbedded lenses of fine to medium-grained sand.,
334-U1379C-78X-4-A,334,U1379,C,78,78-4,X,4,A,0,150,655.5,657,10Y 3/1,,sandy silt [S54],"Shepard, 1954",,sandy silt,silt [U14W22],,cemented,Calcareous cemented silt with interbedded lenses of fine to medium-grained sand.,
334-U1379C-78X-5-A,334,U1379,C,78,78-5,X,5,A,0,150,657,658.5,10Y 3/1,,sandy silt [S54],"Shepard, 1954",,sandy silt,silt [U14W22],,cemented,Calcareous cemented silt with interbedded lenses of fine to medium-grained sand.,
334-U1379C-78X-6-A,334,U1379,C,78,78-6,X,6,A,0,100,658.5,659.5,10Y 3/1,,sandy silt [S54],"Shepard, 1954",,sandy silt,silt [U14W22],,cemented,Calcareous cemented silt with interbedded lenses of fine to medium-grained sand.,
334-U1379C-78X-7-A,334,U1379,C,78,78-7,X,7,A,0,74,659.5,660.24,10Y 3/1,,sandy silt [S54],"Shepard, 1954",,sandy silt,silt [U14W22],,cemented,Calcareous cemented silt with interbedded lenses of fine to medium-grained sand.,
334-U1379C-78X-CC-A,334,U1379,C,78,78-CC,X,CC,A,0,45,660.24,660.69,10Y 3/1,,sandy silt [S54],"Shepard, 1954",,sandy silt,silt [U14W22],,cemented,Calcareous cemented silt with interbedded lenses of fine to medium-grained sand.,
