Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data
353-U1445A-42X-1-A,28,144,375.68,376.84,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-42X-2-A,0,151,376.84,378.35,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Shell fragments between 35 -36 cm. Faintly color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-42X-3-A,0,150,378.35,379.85,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-42X-4-A,0,151,379.85,381.36,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Some shell fragments between 16 -28 cm. Faintly color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-42X-5-A,0,151,381.36,382.87,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-42X-6-A,0,109,382.87,383.96,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-42X-CC-A,0,16,383.96,384.12,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-43X-1-A,0,150,383.4,384.9,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-43X-2-A,0,105,384.9,385.95,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-43X-3-A,0,143,385.95,387.38,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-43X-4-A,0,150,387.38,388.88,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-43X-5-A,0,124,388.88,390.12,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-43X-6-A,0,122,390.12,391.34,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-43X-CC-A,0,35,391.34,391.69,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-44X-1-A,0,108,391.4,392.48,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-44X-2-A,0,146,392.48,393.94,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-44X-3-A,0,151,393.94,395.45,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-44X-4-A,0,150,395.45,396.95,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-44X-5-A,0,149,396.95,398.44,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-44X-6-A,0,100,398.44,399.44,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-44X-CC-A,0,45,399.44,399.89,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-45X-1-A,0,139,399.4,400.79,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-45X-2-A,0,149,400.79,402.28,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-45X-3-A,0,149,402.28,403.77,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-45X-4-A,0,150,403.77,405.27,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-45X-5-A,0,149,405.27,406.76,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-45X-6-A,0,134,406.76,408.1,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-45X-CC-A,0,32,408.1,408.42,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-46X-1-A,0,150,407.4,408.9,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-46X-2-A,0,150,408.9,410.4,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-46X-3-A,0,150,410.4,411.9,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-46X-4-A,0,105,411.9,412.95,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-46X-4-A,105,126,412.95,413.16,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,gray,GLEY 1 4/N (dark gray),,,,medium bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-46X-4-A,126,150,413.16,413.4,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-46X-5-A,0,150,413.4,414.9,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-46X-6-A,0,90,414.9,415.8,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-46X-CC-A,0,30,415.8,416.1,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 2.5/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-47X-1-A,0,151,415.4,416.91,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,dark gray,GLEY 1 3/N (very dark gray),,,,,,,,,burrows,,,,,,,
353-U1445A-47X-2-A,0,148,416.91,418.39,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,dark gray,GLEY 1 3/N (very dark gray),,,,,,,,,burrows,,,,,,,
353-U1445A-47X-3-A,0,138,418.39,419.77,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,dark gray,GLEY 1 3/N (very dark gray),,,,,,,,,burrows,,,,,,,
353-U1445A-47X-4-A,0,140,419.77,421.17,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,dark gray,GLEY 1 3/N (very dark gray),,,,,,,,,burrows,,,,,,,
353-U1445A-47X-5-A,0,130,421.17,422.47,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,dark gray,GLEY 1 3/N (very dark gray),,,,,,,,,burrows,,,,,,,
353-U1445A-47X-6-A,0,56,422.47,423.03,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,dark gray,GLEY 1 3/N (very dark gray),,,,,,,,,burrows,,,,,,,
353-U1445A-47X-CC-A,0,31,423.03,423.34,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,dark gray,GLEY 1 3/N (very dark gray),,,,,,,,,burrows,,,,,,,
353-U1445A-48X-1-A,0,146,423.4,424.86,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-48X-2-A,0,150,424.86,426.36,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-48X-3-A,0,150,426.36,427.86,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-48X-4-A,0,147,427.86,429.33,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-48X-5-A,0,142,429.33,430.75,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-48X-5-A,142,146,430.75,430.79,,bioclastic,sand,with glauconite,bioclastic sand,bioclastic sand with glauconite,sand with glauconite,,gray,GLEY 1 4/N (dark gray),,,,thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-48X-6-A,0,31,430.79,431.1,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-48X-6-A,31,32,431.1,431.11,,silty,sand,with glauconite,silty sand,silty sand with glauconite,sand with glauconite,,gray,GLEY 1 4/N (dark gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-48X-6-A,32,35,431.11,431.14,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-48X-6-A,35,36,431.14,431.15,,silty,sand,with glauconite,silty sand,silty sand with glauconite,sand with glauconite,,gray,GLEY 1 4/N (dark gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-48X-6-A,36,38,431.15,431.17,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-48X-6-A,38,50,431.17,431.29,,bioclastic,sand,with glauconite,bioclastic sand,bioclastic sand with glauconite,sand with glauconite,,gray,GLEY 1 4/N (dark gray),,,,medium bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-48X-6-A,50,93,431.29,431.72,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-48X-7-A,0,59,431.77,432.36,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-48X-CC-A,0,36,432.36,432.72,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-49X-1-A,0,146,431.4,432.86,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-49X-2-A,0,146,432.86,434.32,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-49X-3-A,0,150,434.32,435.82,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-49X-4-A,0,150,435.82,437.32,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-49X-5-A,0,117,437.32,438.49,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-49X-CC-A,0,39,438.49,438.88,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-50X-1-A,0,69,439.4,440.09,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 3/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-50X-2-A,0,132,440.09,441.41,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 3/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
353-U1445A-50X-3-A,0,130,441.41,442.71,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 3/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows. Corse sand layer with erosive bottom contact between 71 and 72 cm (turbidite??) .,,,
353-U1445A-50X-4-A,0,145,442.71,444.16,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Faint color variations from very dark greenish gray (GLEY 1 3/10Y) to dark greenish gray (GLEY 1 4/10Y) with burrows.,,,
